Date,price,xielv,zhangdiefu
1/22/19,1282.1,-0.071189286,-0.005552553
1/23/19,1279.8,-0.074916429,-0.005853761
1/24/19,1283.7,-0.0682805,-0.005319039
1/25/19,1293.9,-0.051166679,-0.003954454
1/28/19,1302.15,-0.037354429,-0.002868673
1/29/19,1307.55,-0.028322286,-0.002166058
1/30/19,1310.7,-0.023051429,-0.001758711
1/31/19,1323.25,-0.002235179,-0.000168916
2002/1/19,1318.7,-0.009752,-0.000739516
2002/4/19,1312.15,-0.0205445,-0.001565713
2002/5/19,1314.2,-0.0171335,-0.001303721
2002/6/19,1312.4,-0.020065821,-0.001528941
2002/7/19,1310,-0.023973714,-0.001830055
2002/8/19,1314.85,-0.015983571,-0.001215619
2002/11/19,1306.4,-0.029787286,-0.002280105
2002/12/19,1310,-0.023856179,-0.001821082
2/13/19,1312.8,-0.019249571,-0.001466299
2/14/19,1311.45,-0.021417,-0.001633078
2/15/19,1316.55,-0.0130895,-0.000994227
2/18/19,1325.5,0.001461,0.000110223
2/19/19,1334.15,0.015478214,0.001160155
2/20/19,1343.75,0.030987,0.002306009
2/21/19,1331.25,0.010743214,0.000807002
2/22/19,1329.05,0.0071775,0.000540047
2/25/19,1331.05,0.0103865,0.000780324
2/26/19,1325.05,0.0007235,5.46017E-05
2/27/19,1322.85,-0.002809,-0.000212345
2/28/19,1319.15,-0.008734,-0.000662093
2003/1/19,1311.95,-0.02024,-0.001542742
2003/4/19,1285.4,-0.062619821,-0.004871621
2003/5/19,1283.8,-0.065071714,-0.00506868
2003/6/19,1285.85,-0.061703821,-0.00479868
2003/7/19,1285.3,-0.062480214,-0.004861139
2003/8/19,1296.75,-0.044206321,-0.003409009
2003/11/19,1292.75,-0.0504755,-0.003904506
2003/12/19,1297.05,-0.043591714,-0.003360835
3/13/19,1306.95,-0.027883179,-0.002133454
3/14/19,1295.55,-0.045820179,-0.003536736
3/15/19,1303.5,-0.033228321,-0.002549162
3/18/19,1305.6,-0.029874179,-0.002288157
3/19/19,1307.7,-0.026530571,-0.002028796
3/20/19,1303.7,-0.032758571,-0.002512738
3/21/19,1309.6,-0.023474179,-0.001792469
3/22/19,1311.3,-0.020781286,-0.001584785
3/25/19,1319.55,-0.007878321,-0.000597046
3/26/19,1316.3,-0.012928321,-0.000982171
3/27/19,1309.7,-0.023172571,-0.001769304
3/28/19,1295.15,-0.045729821,-0.003530851
3/29/19,1295.4,-0.045271321,-0.003494775
2004/1/19,1293.5,-0.048142429,-0.003721873
2004/2/19,1290.3,-0.053013821,-0.004108643
2004/3/19,1290.45,-0.052700571,-0.004083891
2004/4/19,1283.15,-0.0638675,-0.004977399
2004/5/19,1288.45,-0.055615429,-0.00431646
2004/8/19,1300,-0.037788,-0.002906769
2004/9/19,1303,-0.033128786,-0.002542501
2004/10/19,1305.45,-0.029326179,-0.002246442
2004/11/19,1298.8,-0.0394495,-0.003037381
2004/12/19,1294.3,-0.0462595,-0.003574094
4/15/19,1285.65,-0.059375,-0.004618286
4/16/19,1276.35,-0.073439786,-0.005753891
4/17/19,1275.85,-0.074088214,-0.005806969
4/18/19,1275.7,-0.074203321,-0.005816675
4/23/19,1269.5,-0.083484786,-0.006576194
4/24/19,1271.65,-0.080105821,-0.006299361
4/25/19,1280.8,-0.066163214,-0.005165772
4/26/19,1284.2,-0.060935214,-0.004744994
4/29/19,1279.5,-0.067921679,-0.005308455
4/30/19,1282.3,-0.063609,-0.00496054
2005/1/19,1283.8,-0.061261286,-0.004771871
2005/2/19,1270.95,-0.080434714,-0.006328708
2005/3/19,1278.55,-0.068937214,-0.005391828
2005/7/19,1281.2,-0.064873,-0.005063456
2005/8/19,1285.2,-0.058806,-0.00457563
2005/9/19,1286.1,-0.057377,-0.004461317
2005/10/19,1287.1,-0.0558035,-0.004335599
5/13/19,1295.6,-0.043090571,-0.003325916
5/14/19,1298.4,-0.038872429,-0.002993872
5/15/19,1299.1,-0.037777714,-0.002907991
5/16/19,1291.7,-0.048668571,-0.003767792
5/17/19,1280.8,-0.064697179,-0.00505131
5/20/19,1276.85,-0.070427714,-0.005515739
5/21/19,1271.15,-0.078718714,-0.006192716
5/22/19,1273.8,-0.074705786,-0.005864797
5/23/19,1283.65,-0.060132214,-0.004684471
5/24/19,1282.5,-0.061730179,-0.004813269
5/28/19,1278.3,-0.067789214,-0.005303075
5/29/19,1281.65,-0.062792429,-0.004899343
5/30/19,1280.95,-0.063722571,-0.004974634
5/31/19,1295.55,-0.042347,-0.00326865
2006/3/19,1317.1,-0.001546857,-0.000117444
2006/4/19,1324.25,0.002766464,0.000208908
2006/5/19,1335.05,0.020369321,0.001525735
2006/6/19,1335.5,0.015993,0.001197529
2006/7/19,1340.65,0.025700857,0.001917044
2006/10/19,1328.6,0.000206357,1.55319E-05
2006/11/19,1324.3,-0.002554107,-0.000192865
2006/12/19,1332.35,0.014897643,0.001118148
6/13/19,1335.9,0.017944857,0.001343278
6/14/19,1351.25,0.046099214,0.003411598
6/17/19,1341.3,0.019598143,0.00146113
6/18/19,1341.35,0.02399675,0.001789
6/19/19,1344.05,0.028985786,0.0021566
6/20/19,1379.5,0.095491429,0.006922177
6/21/19,1397.15,0.115482,0.008265541
6/24/19,1405.7,0.121518429,0.008644692
6/25/19,1431.4,0.173043107,0.012089081
6/26/19,1403.95,0.098066357,0.006985032
6/27/19,1402.5,0.109661643,0.007819012
6/28/19,1409,0.122755929,0.008712273
2007/1/19,1390.1,0.083424536,0.006001333
2007/2/19,1391.05,0.094229857,0.006774009
2007/3/19,1413.5,0.136003679,0.009621767
2007/4/19,1414.9,0.127751071,0.009028982
2007/5/19,1388.65,0.077785679,0.005601532
2007/8/19,1400.1,0.109996964,0.007856365
2007/9/19,1391.55,0.093899,0.006747799
2007/10/19,1408.3,0.117226786,0.008323992
2007/11/19,1413.75,0.124685321,0.008819475
2007/12/19,1407.6,0.115921821,0.008235423
7/15/19,1412.4,0.122454679,0.008669972
7/16/19,1409.85,0.118732571,0.008421646
7/17/19,1410.35,0.119262786,0.008456255
7/18/19,1417.45,0.128958321,0.00909791
7/19/19,1439.7,0.159639429,0.011088382
7/22/19,1427.75,0.142867,0.010006444
7/23/19,1425.55,0.1396265,0.009794571
7/24/19,1426.95,0.141367429,0.009906964
7/25/19,1416.1,0.126206786,0.008912279
7/26/19,1420.4,0.131955893,0.009290052
7/29/19,1419.05,0.1299175,0.009155245
7/30/19,1425.9,0.139148321,0.009758631
7/31/19,1427.55,0.141220786,0.009892528
2008/1/19,1406.8,0.112602714,0.008004174
2008/2/19,1441.75,0.160259893,0.011115651
2008/5/19,1465.25,0.192144821,0.01311345
2008/6/19,1465.25,0.191882679,0.013095559
2008/7/19,1506.05,0.247207179,0.016414274
2008/8/19,1495.75,0.232857214,0.015567923
2008/9/19,1497.7,0.235190286,0.015703431
2008/12/19,1504.7,0.244369,0.01624038
8/13/19,1498.4,0.235501321,0.015716853
8/14/19,1513.25,0.255277429,0.016869482
8/15/19,1515.65,0.258175679,0.017033991
8/16/19,1515.25,0.2572875,0.016979871
8/19/19,1496.6,0.231806,0.015488841
8/20/19,1504.55,0.242193821,0.016097426
8/21/19,1503.25,0.240121,0.015973458
8/22/19,1502.05,0.238187893,0.015857521
8/23/19,1503.8,0.2402145,0.015973833
8/27/19,1532.95,0.278915679,0.018194702
8/28/19,1537.15,0.284157714,0.018486011
8/29/19,1540.2,0.2878505,0.018689164
8/30/19,1528.4,0.271733321,0.01777894
2009/2/19,1525.95,0.268109179,0.017569985
2009/3/19,1537.85,0.283577214,0.018439849
2009/4/19,1546.1,0.294156714,0.019025724
2009/5/19,1529.1,0.271220214,0.017737245
2009/6/19,1523.7,0.263708571,0.017307119
2009/9/19,1509.2,0.244179786,0.016179419
2009/10/19,1498.25,0.229392321,0.015310684
2009/11/19,1490.65,0.219063321,0.014695825
2009/12/19,1515.2,0.251119786,0.016573376
9/13/19,1503.1,0.2348685,0.015625607
9/16/19,1497.2,0.226806821,0.015148732
9/17/19,1502.1,0.232939571,0.015507594
9/18/19,1503.5,0.234469179,0.015594891
9/19/19,1500.7,0.230497429,0.015359328
9/20/19,1501.9,0.231764714,0.015431434
9/23/19,1522.1,0.257832786,0.01693928
9/24/19,1520.65,0.255606286,0.016809015
9/25/19,1528.75,0.265820321,0.017388083
9/26/19,1506.4,0.236410893,0.015693766
9/27/19,1489.9,0.214675321,0.014408707
9/30/19,1485.3,0.208430571,0.014032894
2010/1/19,1473.45,0.192810786,0.013085669
2010/2/19,1492.6,0.217335,0.014560833
2010/3/19,1517.1,0.248708,0.016393646
2010/4/19,1499.15,0.225225821,0.015023568
2010/7/19,1501.25,0.227641714,0.015163478
2010/8/19,1505.85,0.233269,0.015490852
2010/9/19,1507.25,0.234768571,0.015575954
2010/10/19,1494.8,0.218485286,0.014616356
2010/11/19,1479.15,0.198141,0.013395599
10/14/19,1490.6,0.212548,0.014259224
10/15/19,1487.8,0.208695679,0.014027133
10/16/19,1485.1,0.204980786,0.01380249
10/17/19,1492.65,0.2143495,0.014360332
10/18/19,1490,0.210700571,0.014140978
10/21/19,1491.65,0.212531821,0.014248103
10/22/19,1485.35,0.204256679,0.013751417
10/23/19,1494.45,0.215545679,0.014423077
10/24/19,1496.55,0.217934179,0.014562439
10/25/19,1513.45,0.239050571,0.015795076
10/28/19,1492.4,0.2121365,0.014214453
10/29/19,1486.75,0.204734786,0.013770626
10/30/19,1492.1,0.211223179,0.014156101
10/31/19,1510.95,0.234697714,0.015533122
2011/1/19,1508.8,0.231698214,0.015356456
2011/4/19,1509.45,0.232223571,0.015384648
2011/5/19,1488.95,0.206210821,0.013849412
2011/6/19,1486.05,0.202318286,0.013614501
2011/7/19,1484.25,0.199812286,0.013462172
2011/8/19,1464.15,0.1744375,0.011913909
2011/11/19,1458.7,0.167415714,0.011477049
2011/12/19,1452.05,0.158915179,0.010944195
11/13/19,1462.9,0.172229214,0.011773137
11/14/19,1466.65,0.176679214,0.012046447
11/15/19,1466.9,0.176770179,0.012050595
11/18/19,1467.65,0.177481429,0.012092899
11/19/19,1468.45,0.178252821,0.012138842
11/20/19,1471.7,0.1820545,0.012370354
11/21/19,1467.05,0.1760815,0.01200242
11/22/19,1464.45,0.172654321,0.011789704
11/25/19,1458.4,0.1649815,0.0113125
11/26/19,1454.65,0.160160179,0.011010221
11/27/19,1454.35,0.159594179,0.010973574
11/28/19,1454.65,0.159766571,0.010983162
11/29/19,1460.15,0.166319,0.011390542
2012/2/19,1461.15,0.167340679,0.011452669
2012/3/19,1477.3,0.186903321,0.012651684
2012/4/19,1475.1,0.183985321,0.012472735
2012/5/19,1475.95,0.1847985,0.012520648
2012/6/19,1459.65,0.164695214,0.011283199
2012/9/19,1461.7,0.1669915,0.011424472
2012/10/19,1464.95,0.170742179,0.011655154
2012/11/19,1466.8,0.1727825,0.011779554
2012/12/19,1467.8,0.173786429,0.011839926
12/13/19,1466.6,0.172121179,0.011736068
12/16/19,1477.9,0.185593286,0.012557906
12/17/19,1475.8,0.1828295,0.012388501
12/18/19,1474.05,0.180495179,0.012244848
12/19/19,1476.7,0.183474,0.012424595
12/20/19,1479,0.186024179,0.0125777
12/23/19,1482.1,0.189530679,0.012787982
12/27/19,1511.5,0.224369714,0.014844176
12/30/19,1514.75,0.227997571,0.015051828
2001/2/20,1527.1,0.242224786,0.01586175
2001/3/20,1548.75,0.267801679,0.017291472
2001/6/20,1573.1,0.296539429,0.018850641
2001/7/20,1567.85,0.2899285,0.018492107
2001/8/20,1571.95,0.294464286,0.018732421
2001/9/20,1550.75,0.268906,0.017340384
2001/10/20,1553.6,0.2719715,0.01750589
1/13/20,1549.9,0.267259821,0.017243682
1/14/20,1545.1,0.261255893,0.016908672
1/15/20,1549,0.265562214,0.017144107
1/16/20,1554.55,0.2718085,0.017484706
1/17/20,1557.6,0.2750885,0.017661049
1/20/20,1560.15,0.277771286,0.01780414
1/21/20,1551.3,0.26702,0.01721266
1/22/20,1556.9,0.273294214,0.017553742
1/23/20,1562.9,0.2800235,0.017916917
1/24/20,1564.3,0.281338,0.017984913
1/27/20,1580.1,0.299531,0.018956458
1/28/20,1574,0.2920375,0.018553844
1/29/20,1573.45,0.291052571,0.018497732
1/30/20,1578.25,0.296320179,0.018775237
1/31/20,1584.2,0.302917214,0.019121147
2002/3/20,1574.75,0.291550214,0.018514063
2002/4/20,1558.35,0.272118714,0.017461977
2002/5/20,1553.3,0.265930286,0.017120343
2002/6/20,1563.3,0.277235714,0.017734006
2002/7/20,1572.65,0.287761,0.018297841
2002/10/20,1573.2,0.288064786,0.018310754
2002/11/20,1570.5,0.2846065,0.018122031
2002/12/20,1563.7,0.276416179,0.017677059
2/13/20,1575.05,0.289203286,0.01836153
2/14/20,1581.4,0.296193714,0.018729842
2/17/20,1580.8,0.295161286,0.01867164
2/18/20,1589.85,0.305235821,0.019199033
2/19/20,1604.2,0.321379321,0.020033619
2/20/20,1619,0.338002286,0.020877226
2/21/20,1643.3,0.365481679,0.022240716
2/24/20,1671.65,0.375553929,0.022466062
2/25/20,1650.3,0.3726545,0.022581016
2/26/20,1634.9,0.34962525,0.021385115
2/27/20,1652,0.373744286,0.022623746
2/28/20,1609.85,0.3252565,0.020204149
2003/2/20,1599.65,0.313268821,0.019583585
2003/3/20,1615.5,0.330944286,0.020485564
2003/4/20,1641.85,0.321902929,0.019606111
2003/5/20,1659.6,0.391788,0.023607375
2003/6/20,1683.65,-0.066626643,-0.003957274
2003/9/20,1672.5,0.208180786,0.012447282
2003/10/20,1655.7,0.36274275,0.021908724
2003/11/20,1653.75,0.384784857,0.023267414
2003/12/20,1570.7,0.243010643,0.015471487
3/13/20,1562.8,0.264813536,0.016944813
3/16/20,1487.7,0.939650107,0.063161263
3/17/20,1536.2,0.757020893,0.049278798
3/18/20,1498.2,-0.19219225,-0.012828211
3/19/20,1474.25,-0.155838821,-0.010570719
3/20/20,1494.4,0.190358714,0.012738137
3/23/20,1525.4,0.35140425,0.023036859
3/24/20,1605.75,1.201217036,0.074807226
3/25/20,1605.45,-2.557023893,-0.159271475
3/26/20,1634.8,0.604602429,0.036983266
3/27/20,1617.3,-0.972999786,-0.060161985
3/30/20,1618.3,-0.545591071,-0.03371384
3/31/20,1608.95,-0.313418321,-0.019479681
2004/1/20,1576.55,-0.149508643,-0.00948328
2004/2/20,1616.8,5.87310475,0.363254871
2004/3/20,1613.1,3.488951607,0.216288612
2004/6/20,1648.3,0.587165179,0.03562247
2004/7/20,1649.25,-4.386336143,-0.265959445
2004/8/20,1647.8,-4.510741321,-0.273743253
2004/9/20,1680.65,1.089303179,0.064814398
4/14/20,1741.9,1.302263964,0.074761121
4/15/20,1718.65,0.072714929,0.004230933
4/16/20,1729.5,0.490851286,0.028381109
4/17/20,1692.55,2.018799036,0.119275592
4/20/20,1686.2,5.876189964,0.348487129
4/21/20,1682.05,8.0353,0.477708748
4/22/20,1710.55,5.354274857,0.313014811
4/23/20,1736.25,1.522157536,0.087669261
4/24/20,1715.9,0.099769964,0.005814439
4/27/20,1714.95,0.701744857,0.04091926
4/28/20,1691.55,-0.157796821,-0.009328534
4/29/20,1703.35,0.582920357,0.034221995
4/30/20,1702.75,0.334798679,0.019662233
2005/1/20,1686.25,0.389083893,0.023073915
2005/4/20,1709.1,0.589670893,0.034501837
2005/5/20,1699.55,0.224561321,0.013212987
2005/6/20,1691.5,0.414302607,0.024493208
2005/7/20,1704.05,0.583442786,0.034238595
2005/11/20,1702.75,0.259141393,0.015218992
2005/12/20,1702.4,0.386796,0.02272063
5/13/20,1708.4,0.370994071,0.021715879
5/14/20,1731.6,-0.473856536,-0.027365242
5/15/20,1735.35,-0.607154964,-0.034987464
5/18/20,1734.7,-0.542520571,-0.031274605
5/19/20,1737.95,-0.105756964,-0.006085156
5/20/20,1748.3,0.398630857,0.022801056
5/21/20,1724.9,1.655184821,0.095958306
5/22/20,1733.55,2.264896107,0.130650752
5/26/20,1720.25,2.018445036,0.117334401
5/27/20,1694.6,2.452756036,0.144739528
5/28/20,1717.35,1.863139857,0.108489234
5/29/20,1728.7,0.108234607,0.00626104
2006/1/20,1730.6,-0.892201536,-0.051554463
2006/2/20,1742.15,-1.8549595,-0.106475304
2006/3/20,1705.35,0.764473643,0.044827962
2006/4/20,1700.05,1.600388393,0.094137725
2006/5/20,1683.45,1.837777786,0.109167352
2006/8/20,1690.35,1.29575825,0.07665621
2006/9/20,1713.5,0.479957393,0.028010353
2006/10/20,1722.05,-0.488086,-0.028343312
2006/11/20,1738.25,-0.651408464,-0.037474958
2006/12/20,1733.5,-0.221632607,-0.012785267
6/15/20,1710.45,0.645665714,0.037748295
6/16/20,1719.85,0.8274565,0.048112132
6/17/20,1724.35,0.374619857,0.021725279
6/18/20,1719.5,0.363851821,0.021160327
6/19/20,1734.75,0.150311,0.008664707
6/22/20,1761.85,-0.930195929,-0.052796545
6/23/20,1768.9,-1.243609643,-0.070304124
6/24/20,1766.05,-0.721499,-0.040853826
6/25/20,1756.55,0.2541665,0.014469642
6/26/20,1747.6,0.721459857,0.041282894
6/29/20,1771.6,0.163889107,0.009250909
6/30/20,1768.1,-0.15530625,-0.008783793
2007/1/20,1771.05,-0.279062214,-0.015756879
2007/2/20,1777.45,0.069480357,0.003908991
2007/3/20,1772.9,-0.385347571,-0.021735437
2007/6/20,1787.9,-0.391686036,-0.021907603
2007/7/20,1789.55,-0.2754085,-0.015389819
2007/8/20,1811.1,-0.866500429,-0.047843875
2007/9/20,1812.1,-0.598466536,-0.033026132
2007/10/20,1803.1,-0.017881714,-0.000991721
7/13/20,1807.5,0.279887321,0.015484776
7/14/20,1801.9,0.324895321,0.018030708
7/15/20,1804.6,0.539721107,0.029908074
7/16/20,1807.7,0.328542357,0.018174606
7/17/20,1807.35,0.444023821,0.024567672
7/20/20,1815.65,-0.103317357,-0.005690378
7/21/20,1842.55,-0.844478893,-0.045832075
7/22/20,1852.4,-1.703602714,-0.091967324
7/23/20,1878.3,-2.312051321,-0.123092761
7/24/20,1902.1,-2.743697393,-0.144245696
7/27/20,1936.65,-2.769826536,-0.143021534
7/28/20,1940.9,-2.118124464,-0.109131046
7/29/20,1950.9,-1.129901071,-0.057916914
7/30/20,1957.65,-0.183181607,-0.009357219
7/31/20,1964.9,0.687390964,0.034983509
2008/3/20,1958.55,1.173194821,0.059901193
2008/4/20,1977.9,1.305863429,0.066022723
2008/5/20,2048.15,0.551747536,0.026938825
2008/6/20,2067.15,-1.628363429,-0.078773356
2008/7/20,2031.15,-2.826945714,-0.139179564
2008/10/20,2044.5,-2.456385929,-0.120146047
2008/11/20,1939.65,1.12853725,0.05818252
2008/12/20,1931.9,3.845121643,0.199033161
8/13/20,1944.25,2.882491536,0.148257248
8/14/20,1944.75,0.612203786,0.031479819
8/17/20,1972.85,0.113536107,0.005754929
8/18/20,2008.75,-3.012768357,-0.149982246
8/19/20,1981,1.373556214,0.069336508
8/20/20,1927.15,2.242986643,0.116388794
8/21/20,1924.35,0.920363893,0.047827261
8/24/20,1943.95,-2.462456357,-0.126672824
8/25/20,1911.15,-1.312871643,-0.068695374
8/26/20,1932.95,-0.357800036,-0.018510569
8/27/20,1923.85,1.349758071,0.070159216
8/28/20,1957.35,0.271942,0.013893376
2009/1/20,1972.35,-0.631696571,-0.03202761
2009/2/20,1947.05,-0.134826286,-0.006924644
2009/3/20,1940.45,0.709807071,0.036579508
2009/4/20,1926.3,0.986419429,0.051207986
2009/7/20,1928.45,0.29375,0.015232441
2009/8/20,1910.95,-0.031638607,-0.001655648
2009/9/20,1947.2,-0.916863286,-0.047086241
2009/10/20,1966.25,-1.103426679,-0.056118331
2009/11/20,1947.4,-0.239349107,-0.012290701
9/14/20,1958.7,0.6663555,0.034020294
9/15/20,1949.35,0.284547964,0.014597069
9/16/20,1961.8,0.040450214,0.002061893
9/17/20,1936.25,0.128784857,0.006651251
9/18/20,1950.85,0.08227375,0.004217328
9/21/20,1909.35,1.051931393,0.055093691
9/22/20,1906,2.057811036,0.107964902
9/23/20,1873.4,2.800990964,0.14951377
9/24/20,1861.75,2.411487786,0.129528013
9/25/20,1859.7,2.1517655,0.115704979
9/28/20,1864.3,0.983025321,0.052728924
9/29/20,1883.95,0.284330179,0.015092236
9/30/20,1886.9,-0.258887857,-0.013720274
2010/1/20,1902,-0.299482393,-0.015745657
2010/2/20,1903.05,-0.241310357,-0.01268019
2010/5/20,1909.6,-0.078436571,-0.004107487
2010/6/20,1913.4,0.047445821,0.00247966
2010/7/20,1884.5,1.1484645,0.060942664
2010/8/20,1887.45,1.496388929,0.079280984
2010/9/20,1923.25,-0.153189393,-0.007965132
2010/12/20,1925.5,-0.740640107,-0.03846482
10/13/20,1891.3,1.047249429,0.055371936
10/14/20,1910.05,0.998579179,0.052280264
10/15/20,1891.9,1.049430821,0.055469677
10/16/20,1905.05,0.627854464,0.032957375
10/19/20,1905.6,0.566204179,0.029712646
10/20/20,1898.4,0.556811357,0.02933056
10/21/20,1924.15,0.148191607,0.007701666
10/22/20,1900.95,0.428134286,0.022522122
10/23/20,1903.65,0.947833964,0.049790348
10/26/20,1898.45,1.028632821,0.054182771
10/27/20,1905.7,0.526566536,0.027631135
10/28/20,1869.95,1.707755464,0.091326263
10/29/20,1870.3,1.769987893,0.094636577
10/30/20,1881.85,1.067297964,0.056715358
2011/2/20,1889.9,0.069712286,0.003688676
2011/3/20,1908.3,-0.261968179,-0.01372783
2011/4/20,1900.15,-0.080500571,-0.004236538
2011/5/20,1938.45,-0.758952393,-0.039152539
2011/6/20,1940.8,-0.981918143,-0.050593474
2011/9/20,1867.3,2.132912929,0.114224438
2011/10/20,1878.7,2.721158821,0.144842648
2011/11/20,1860.95,2.154797429,0.115790184
2011/12/20,1874.85,0.987946,0.052694669
11/13/20,1890.9,0.284266143,0.015033378
11/16/20,1885.6,-0.0644315,-0.003417029
11/17/20,1889.05,0.518848893,0.027466128
11/18/20,1876.1,0.806859179,0.043007259
11/19/20,1857.35,1.680768107,0.090492805
11/20/20,1875.7,0.896935071,0.047818685
11/23/20,1840.2,1.578966143,0.085804051
11/24/20,1799.6,3.035644107,0.16868438
11/25/20,1810.2,2.584206286,0.142758054
11/26/20,1807.4,1.313971964,0.072699566
11/27/20,1779.3,1.831178,0.102915641
11/30/20,1762.55,2.234061679,0.126751677
2012/1/20,1810.75,0.394141643,0.021766762
2012/2/20,1822.6,-0.871064929,-0.047792435
2012/3/20,1832.35,-0.951891143,-0.051949199
2012/4/20,1843,-0.627290536,-0.034036383
2012/7/20,1859.95,-1.08379325,-0.058270021
2012/8/20,1868.15,-0.881183964,-0.047168801
2012/9/20,1841.75,0.298333464,0.016198369
2012/10/20,1844.35,0.882773143,0.047863645
2012/11/20,1842,0.794294214,0.043121293
12/14/20,1831.15,0.982536929,0.053656824
12/15/20,1850.65,0.449386071,0.024282607
12/16/20,1851.95,0.047534821,0.002566744
12/17/20,1890.75,-1.144866143,-0.0605509
12/18/20,1879.75,-0.671306929,-0.035712564
12/21/20,1880,-0.162017143,-0.008617933
12/22/20,1877.1,0.539906143,0.02876278
12/23/20,1875,0.398201607,0.021237419
12/29/20,1874.3,0.52158475,0.027828243
12/30/20,1887.6,0.214448714,0.011360919
2001/4/21,1943.2,-1.693970714,-0.087174285
2001/5/21,1940.35,-1.194796464,-0.061576337
2001/6/21,1931.95,-0.040159929,-0.002078725
2001/7/21,1920.1,0.873611893,0.04549825
2001/8/21,1862.9,4.156798714,0.223135902
2001/11/21,1847.25,4.766897286,0.258053717
2001/12/21,1841.25,2.618253036,0.142199758
1/13/21,1858.85,0.124917321,0.00672014
1/14/21,1841.75,0.132846143,0.007213039
1/15/21,1839,1.339072964,0.072815278
1/18/21,1833.05,1.514822214,0.082639438
1/19/21,1834.7,0.942615964,0.051377117
1/20/21,1856.6,0.126232143,0.006799103
1/21/21,1862.1,-0.487553893,-0.026183013
1/22/21,1852.7,0.250195429,0.013504368
1/25/21,1856.85,0.414682571,0.022332583
1/26/21,1856.6,0.418421071,0.022536953
1/27/21,1843,0.913285071,0.049554263
1/28/21,1853.7,0.689394571,0.037190191
1/29/21,1863.8,0.034841607,0.001869386
2002/1/21,1862.95,0.017307607,0.000929043
2002/2/21,1833.1,1.429564321,0.077986161
2002/3/21,1835.45,1.52107175,0.082871871
2002/4/21,1785.9,2.998989679,0.167925958
2002/5/21,1802.95,2.153330679,0.119433744
2002/8/21,1835.25,0.155070571,0.008449561
2002/9/21,1839.6,-0.915386143,-0.049760064
2002/10/21,1842.65,-0.17711875,-0.009612175
2002/11/21,1840.1,0.036121714,0.00196303
2002/12/21,1816.35,1.74749025,0.096208894
2/15/21,1817.3,0.970334679,0.053394304
2/16/21,1794.25,1.763268964,0.098273316
2/17/21,1780.7,1.047087464,0.058802014
2/18/21,1773.15,1.76509975,0.099545992
2/19/21,1786.2,0.02766075,0.001548581
2/22/21,1807.45,-0.846133714,-0.046813672
2/23/21,1799.65,-0.548368214,-0.030470826
2/24/21,1788,0.772830143,0.043223162
2/25/21,1779.65,1.610463607,0.090493277
2/26/21,1742.85,2.840227143,0.16296452
2003/1/21,1734.15,2.77409375,0.1599685
2003/2/21,1723.85,1.669380143,0.096840221
2003/3/21,1711.4,1.336254857,0.078079634
2003/4/21,1712.1,0.701503107,0.040973255
2003/5/21,1696.25,1.122712679,0.066187925
2003/8/21,1687.05,1.105751786,0.06554351
2003/9/21,1716.9,-0.181701107,-0.010583092
2003/10/21,1716.2,-0.784651964,-0.04572031
2003/11/21,1724.25,-0.526105357,-0.030512127
2003/12/21,1704.8,0.705712679,0.041395629
3/15/21,1723.65,0.459635036,0.026666379
3/16/21,1735,-0.257782571,-0.014857785
3/17/21,1729.65,-0.257764857,-0.014902718
3/18/21,1725.9,0.460270286,0.026668421
3/19/21,1735.2,0.272971643,0.015731422
3/22/21,1736.15,0.251019714,0.014458412
3/23/21,1726.2,0.521676071,0.030221068
3/24/21,1730.5,0.598285464,0.034572983
3/25/21,1737.3,0.154307714,0.008882042
3/26/21,1731.8,0.289206107,0.016699741
3/29/21,1705.95,1.317869857,0.077251376
3/30/21,1683.95,2.442418429,0.14504103
3/31/21,1691.05,1.491471679,0.088197965
2004/1/21,1726.05,-0.436162893,-0.025269424
2004/6/21,1744.65,-1.514853679,-0.086828515
2004/7/21,1738.05,-0.756236,-0.043510601
2004/8/21,1755.5,-0.718582,-0.040933181
2004/9/21,1741.2,0.004146607,0.000238147
2004/12/21,1732.85,0.6872,0.039657212
4/13/21,1747.95,0.291034357,0.016650039
4/14/21,1735.55,0.383717679,0.022109284
4/15/21,1757.2,-0.407295107,-0.023178643
4/16/21,1774.45,-1.080702964,-0.060903546
4/19/21,1774.5,-0.670484857,-0.037784438
4/20/21,1777.85,-0.058750464,-0.003304579
4/21/21,1798.2,-0.482906143,-0.026854974
4/22/21,1787.75,0.328148357,0.018355383
4/23/21,1781.8,0.80161375,0.044988986
4/26/21,1773.35,1.323798357,0.074649582
4/27/21,1784.15,0.396154,0.022204075
4/28/21,1772.2,0.760248679,0.042898582
4/29/21,1762.65,0.812182679,0.046077365
4/30/21,1767.65,0.882409929,0.049919946
2005/4/21,1797.75,-0.955548857,-0.053152488
2005/5/21,1782.25,-0.229086286,-0.012853768
2005/6/21,1813.15,-1.029215179,-0.056763929
2005/7/21,1836.55,-1.242981286,-0.067680231
2005/10/21,1840.45,-1.223738857,-0.066491285
2005/11/21,1829.1,0.448132214,0.024500148
2005/12/21,1830.7,0.843515571,0.046076122
5/13/21,1821.8,1.281824571,0.070360334
5/14/21,1838.1,0.128604071,0.006996576
5/17/21,1853.7,-0.660806821,-0.035647992
5/18/21,1866.75,-1.202638,-0.06442416
5/19/21,1888.45,-1.211409679,-0.064148359
5/20/21,1878.3,0.056565714,0.003011538
