,gold_price,7day_zdf_exp,zdf_real,std_1_yesterday,std_past_7day,,bit_price,7day_zdf_exp,zdf_real,std_1_yesterday,std_past_7day
472,1279.4,-0.010803993,0.906675004,0.614974494,0.463458748,,15589.32167,-0.313945,-7.753640765,4.432161162,7.676457795
473,1291,-0.007934857,1.630518978,0.615804768,0.538592353,,14380.58167,0.257929,-1.158309683,4.444820397,7.686371103
474,0,0,-0.0518658,0.619807218,0.677355593,,14214.01,0.401803,-7.024309115,4.440996192,7.480781729
475,0,0,-0.0518658,0.619155193,0.677355593,,13215.574,0.206122,7.188495937,4.450659593,7.082082272
476,0,0,-0.0518658,0.618505222,0.677355593,,14165.575,0.006657,-2.60896575,4.455778416,7.64387778
477,0,0,-0.0518658,0.617857294,0.677355593,,13796,0.306696,8.769619237,4.453761277,7.717423187
478,1312.05,-0.002898542,0.217217332,0.617211397,0.677355593,,15005.85667,0.152604,0.315909988,4.464189519,8.269149184
479,1314.9,-0.002228703,-0.030420564,0.61665815,0.65978392,,15053.26167,-0.094545,-0.093147055,4.459564784,6.397288939
480,1314.5,-0.002314316,0.201597566,0.616014457,0.625463693,,15039.24,0.180489,14.19539817,4.455079385,5.508013267
481,1317.15,-0.001698548,0.212580192,0.61545267,0.125720604,,17174.12,0.560077,0.844747795,4.492381857,7.358426881
482,0,0,-0.0518658,0.614900639,0.137643032,,17319.198,0.392249,-0.942584062,4.487710261,6.065871993
483,0,0,-0.0518658,0.614264683,0.137643032,,17155.95,0.340341,-11.01683865,4.483746502,6.150995026
484,1319.95,-0.001054753,-0.678055987,0.613630696,0.137643032,,15265.90667,0.448905,-3.613629717,4.511125745,7.965278656
485,1311,-0.003096644,0.667429443,0.613734132,0.314751293,,14714.25333,0.243796,-1.881395704,4.510843107,7.501501856
486,1319.75,-0.00109373,0.250047357,0.613886496,0.40558424,,14437.42,0.01711,-7.900483604,4.507775821,7.52983606
487,1323.05,-0.000347638,0.283436,0.613372665,0.411453586,,13296.794,0.348752,4.633357485,4.520159318,8.044651219
488,1326.8,0.000490563,0.938347905,0.612891483,0.416662274,,13912.882,0.36852,-0.874671402,4.518970407,5.275971221
489,0,0,-0.0518658,0.613777151,0.527685344,,13791.19,-0.044015,0.447604594,4.514927595,5.113374619
490,0,0,-0.0518658,0.613151835,0.527685344,,13852.92,0.156123,1.149764815,4.510327503,5.235986928
491,1339.25,0.00322683,-0.403210752,0.612528427,0.527685344,,14012.196,0.411267,-3.268980822,4.505761661,3.948369122
492,1333.85,0.002039644,0.134947708,0.612157729,0.457555084,,13554.14,0.152054,-17.98117276,4.504790631,3.914509615
493,1335.65,0.002426136,-0.258301202,0.611571785,0.415676268,,11116.94667,0.284419,2.055210543,4.578414021,7.519958462
494,1332.2,0.001668089,0.206425462,0.611050834,0.440405581,,11345.42333,0.320839,-1.503719386,4.57418083,7.468029662
495,1334.95,0.002260376,-0.176036556,0.610512128,0.435542811,,11174.82,0.104814,15.89263478,4.570614834,6.901396447
496,0,0,-0.0518658,0.609939003,0.214117238,,12950.79333,0.031917,-11.16198285,4.616752486,9.942511732
497,0,0,-0.0518658,0.609326271,0.214117238,,11505.228,-0.008457,0.071202413,4.642783335,10.7052394
498,1332.6,0.001745146,0.060033018,0.608715382,0.214117238,,11513.42,0.23262,-2.521891844,4.638194358,10.65804413
499,1333.4,0.001912951,1.522423879,0.60811285,0.165754187,,11223.064,0.111804,0.527434665,4.6357705,10.65012232
500,1353.7,0.006212898,0.092339514,0.611373886,0.611497297,,11282.25833,0.445805,0.97295831,4.631128616,8.048625414
501,1354.95,0.006455146,-0.13284623,0.61077945,0.583453274,,11392.03,0.381502,-3.706231462,4.626512834,8.023676193
502,1353.15,0.006062911,-0.687285223,0.610194146,0.599490884,,10969.815,0.293374,5.058988415,4.626051324,8.149549185
503,0,0,-0.0518658,0.610332694,0.676355055,,11524.77667,0.187792,-0.810485727,4.625566678,5.082175243
504,0,0,-0.0518658,0.609728316,0.676355055,,11431.37,0.063868,-1.913287734,4.621448025,2.815210545
505,1343.85,0.004104444,0.07813372,0.609125728,0.676355055,,11212.655,0.240163,-9.173503778,4.618307825,2.898681118
506,1344.9,0.004312588,0.011153246,0.608535507,0.676178912,,10184.06167,0.252706,-0.997064563,4.634477503,4.422290174
507,1345.05,0.004331602,-0.275082711,0.607934741,0.268155092,,10082.52,0.129349,-9.91083248,4.630480377,4.354776635
508,1341.35,0.003547567,-0.760427927,0.607447309,0.258644834,,9083.258333,0.583024,-1.996603634,4.649610369,5.184516018
509,1331.15,0.001393929,0.184051384,0.607754625,0.34320742,,8901.901667,0.137679,-0.552372615,4.646496791,5.189520254
510,0,0,-0.0518658,0.607220462,0.314190135,,8852.73,0.343914,-5.106692139,4.642225711,4.085497317
511,0,0,-0.0518658,0.606627254,0.314190135,,8400.648333,0.358559,-18.59179916,4.644606081,3.91174457
512,1333.6,0.001906397,-0.164967007,0.60603578,0.314190135,,6838.816667,0.447767,1.266934577,4.717076042,6.490676865
513,1331.4,0.001438711,-0.506985128,0.605480611,0.301334787,,6925.46,0.618507,16.95913821,4.712565027,6.986315733
514,1324.65,0.0000106,-0.694523082,0.605281288,0.316015938,,8099.958333,0.15339,1.735543915,4.763073235,10.9356383
515,1315.45,-0.001948404,-0.102626478,0.605433748,0.361883585,,8240.536667,0.039837,0.055133946,4.758694898,10.50880493
516,1314.1,-0.002231913,0.624001218,0.604857675,0.30024069,,8245.08,0.100928,0.907166043,4.754136408,10.5016662
517,0,0,-0.0518658,0.604926902,0.416990892,,8319.876566,-0.052095,0.283398844,4.749544985,10.5173598
518,0,0,-0.0518658,0.604343758,0.416990892,,8343.455,0.038307,-3.30121035,4.744971666,10.3102993
519,1322.3,-0.00048451,0.230658701,0.603762297,0.416990892,,8068.02,0.343541,6.566016197,4.743503105,6.56035839
520,1325.35,0.00015719,0.822424265,0.603276635,0.438590525,,8597.7675,0.312015,8.570432185,4.746132723,6.690983128
521,1336.25,0.00241508,1.212347989,0.603810944,0.505167809,,9334.633333,0.188197,1.467724142,4.75435105,4.082893711
522,1352.45,0.00568847,-0.02587896,0.60561076,0.512550846,,9471.64,0.180425,6.92088878,4.749926701,4.08831133
523,1352.1,0.005602951,-0.406774647,0.60503076,0.501117453,,10127.16167,0.222665,7.058542396,4.753329841,4.337972216
524,0,0,-0.0518658,0.604699644,0.56918108,,10841.99167,0.173752,2.249017869,4.757037594,4.450952076
525,0,0,-0.0518658,0.604124938,0.56918108,,11085.83,0.182656,0.226730881,4.753003061,4.238918158
526,1346.6,0.004488304,-0.501262439,0.603551868,0.56918108,,11110.965,0.206104,2.514873101,4.748512114,3.301988305
527,1339.85,0.003118321,-0.69783931,0.603355,0.635991617,,11390.39167,0.198961,-1.267837614,4.744683536,3.280026222
528,1330.5,0.001211596,-0.161593386,0.603519615,0.624559911,,11245.98,0.139591,-11.6922521,4.740925631,3.173309009
529,1328.35,0.000769225,-0.030112546,0.602982048,0.265122949,,9931.071667,-0.003638,2.326486111,4.766788249,6.354945809
530,1327.95,0.000685514,0.417937422,0.602412253,0.26447459,,10162.11667,0.201726,0.09036828,4.762845778,5.840940934
531,0,0,-0.0518658,0.602135708,0.360493431,,10171.3,0.16033,-4.667118923,4.758410318,5.012757859
532,0,0,-0.0518658,0.601570777,0.360493431,,9696.593333,0.150461,6.724114074,4.759491737,4.994745677
533,1333.5,0.00180872,-0.581177353,0.601007433,0.360493431,,10348.60333,0.211761,-0.28161607,4.762338532,5.943670051
534,1325.75,0.000234449,-0.595889119,0.600945715,0.374330949,,10319.46,0.12264,0.49135323,4.758036473,5.771044187
535,1317.85,-0.001380582,-0.766399818,0.600908615,0.351437288,,10370.165,0.193735,6.163997101,4.753583598,5.808450259
536,1307.75,-0.003463634,1.112597974,0.60122193,0.421864589,,11009.38167,0.146872,-0.710863447,4.755130995,3.956471459
537,1322.3,-0.00046633,-0.143689027,0.60263565,0.665834238,,10931.12,0.181288,3.621114122,4.751055763,4.023069868
538,0,0,-0.0518658,0.602099865,0.629552691,,11326.94833,0.182739,0.911395876,4.748361801,4.093798637
539,0,0,-0.0518658,0.601542109,0.629552691,,11430.18167,0.156101,0.758066079,4.743959898,3.084426673
540,1320.4,-0.0008505,0.833080885,0.6009859,0.629552691,,11516.83,0.162667,-6.543742245,4.739559314,2.456249943
541,1331.4,0.001361974,-0.150217816,0.601536053,0.693331587,,10763.19833,0.229118,-5.993946318,4.745267054,3.935646532
542,1329.4,0.000960283,-0.631863999,0.601008438,0.642985025,,10118.058,0.157256,-1.952924168,4.749434467,4.678072084
543,1321,-0.00072287,-0.030280091,0.60103891,0.613708788,,9920.46,0.164681,-8.378458932,4.746342974,3.731681737
544,1320.6,-0.000801302,-0.109798576,0.600485564,0.435017789,,9089.278333,0.153849,-3.776717143,4.757648538,4.530173983
545,0,0,-0.0518658,0.59994709,0.433759365,,8746.002,0.17668,0.358655303,4.756979897,3.635763113
546,0,0,-0.0518658,0.599398467,0.433759365,,8777.37,0.188179,4.619531055,4.75262474,3.526626748
547,1319.15,-0.001090096,0.272903006,0.598851346,0.433759365,,9182.843333,0.153374,-0.306477329,4.751383367,4.498582184
548,1322.75,-0.000368059,0.06048006,0.598430497,0.268839281,,9154.7,0.179674,-0.012671087,4.747197943,4.315717095
549,1323.55,-0.000208214,-0.362661025,0.597892899,0.274993134,,9153.54,0.178965,-8.689734605,4.742937453,4.022517881
550,1318.75,-0.001161267,-0.655924171,0.597532251,0.190331184,,8358.121667,0.134442,2.061232653,4.755151293,4.900856654
551,1310.1,-0.002889779,0.175559118,0.597612028,0.30053861,,8530.402,0.206972,-2.725686316,4.751242499,4.29863558
552,0,0,-0.0518658,0.597125497,0.322063046,,8297.89,0.141742,-1.524182654,4.749023919,4.195297326
553,0,0,-0.0518658,0.5965863,0.322063046,,8171.415,0.164315,2.94463484,4.745565594,4.17862425
554,1312.4,-0.002420818,-0.106674794,0.596048561,0.322063046,,8412.033333,0.198046,2.30154422,4.742338763,3.841605889
555,1311,-0.002694484,0.789473684,0.595522703,0.280519569,,8605.64,0.128417,3.975454853,4.738618603,4.060556995
556,1321.35,-0.000637203,0.59030537,0.595967056,0.451415442,,8947.753333,0.189673,-2.876085096,4.736529882,4.451456252
557,1329.15,0.000884566,1.312869127,0.595983152,0.479883232,,8690.408333,0.161318,0.402301775,4.734549054,2.874505911
558,1346.6,0.004210679,0.430714392,0.598091461,0.537557087,,8725.37,0.150617,-0.721936915,4.730303456,2.80080394
559,0,0,-0.0518658,0.597848104,0.530006497,,8662.378333,0.187101,-0.520430582,4.726386257,2.521744638
560,0,0,-0.0518658,0.597315634,0.530006497,,8617.296667,0.147425,-1.849033092,4.722386949,2.403744487
561,1352.4,0.005284331,-0.809671695,0.596784583,0.530006497,,8457.96,0.179031,-6.878313447,4.719283823,2.369023729
562,1341.45,0.003220785,-0.6709158,0.597203532,0.688490484,,7876.195,0.173693,1.068853679,4.72555036,3.304445244
563,1332.45,0.001506752,-0.645427596,0.59731707,0.740316606,,7960.38,0.15822,-0.122732834,4.721392352,2.665054832
564,1323.85,-0.000144524,0.725157684,0.59737914,0.753107833,,7950.61,0.159095,-13.43391681,4.717286084,2.65277915
565,0,0,-0.0518658,0.597660362,0.587973626,,6882.531667,0.155528,0.769314775,4.749745037,5.181718762
566,0,0,-0.0518658,0.597133415,0.533872348,,6935.48,0.190479,0.029990714,4.74554981,5.329520495
567,0,0,-0.0518658,0.596607861,0.533872348,,6937.56,0.121321,1.416756511,4.741403875,5.375976263
568,0,0,-0.0518658,0.596083691,0.533872348,,7035.848333,0.187849,5.32397302,4.737364507,5.620217071
569,1333.45,0.001688791,0.288724737,0.595560901,0.467653485,,7410.435,0.16711,0.216519003,4.737440927,5.90303698
570,1337.3,0.002410342,-0.717864354,0.595172102,0.414899597,,7426.48,0.125818,-8.078793722,4.733296457,5.868997987
571,1327.7,0.000591114,0.263613768,0.595380709,0.434776731,,6826.51,0.197561,-3.261305308,4.742899516,6.451038952
572,1331.2,0.001252004,0.056340144,0.594972661,0.33142854,,6603.876667,0.146058,0.46644319,4.741397958,4.184495013
573,0,0,-0.0518658,0.594459588,0.334018984,,6634.68,0.131765,5.77234572,4.737252204,4.170581684
574,0,0,-0.0518658,0.593942767,0.334018984,,7017.656667,0.198517,-4.536889579,4.738181074,4.819184931
575,1331.95,0.001389976,0.525545253,0.593427292,0.334018984,,6699.273333,0.111837,1.270834354,4.738773395,5.099293364
576,1338.95,0.002692803,0.881287576,0.5933369,0.395595174,,6784.41,0.187098,2.0909212,4.734752778,4.512850775
577,1350.75,0.004852029,-0.69590968,0.593989353,0.504841308,,6926.266667,0.162029,13.30555662,4.731089087,4.66160245
578,1341.35,0.003121855,0.17519663,0.594156996,0.498732163,,7847.845,0.135162,1.192875242,4.756764869,5.988528707
579,1343.7,0.003544756,0.420480762,0.593694085,0.49596859,,7941.46,0.163842,1.196896427,4.752722958,5.536255955
580,0,0,-0.0518658,0.593453254,0.50717105,,8036.511051,0.162933,3.785688591,4.748692265,5.491765397
581,0,0,-0.0518658,0.5929438,0.50717105,,8340.748333,0.138665,0.327928213,4.746490943,5.368471749
582,1349.35,0.004562731,-0.537295735,0.592435655,0.50717105,,8368.1,0.171184,-5.6486308,4.74241413,4.53912542
583,1342.1,0.00323555,0.696669399,0.592326675,0.541559741,,7895.416926,0.155972,3.41363227,4.745307724,5.669837667
584,1351.45,0.004917713,-0.210884605,0.592545667,0.495129487,,8164.937426,0.160777,0.134998879,4.742718538,5.682894298
585,1348.6,0.004394134,-0.878689011,0.592095618,0.408997451,,8175.96,0.152568,8.277417368,4.738687804,3.111876474
586,1336.75,0.002238729,-0.931363381,0.592672536,0.53526093,,8852.718333,0.175265,-0.514117035,4.745377709,4.264428288
587,0,0,-0.0518658,0.593378141,0.564454066,,8807.205,0.133644,1.401068784,4.741536501,4.342457531
588,0,0,-0.0518658,0.592874472,0.564454066,,8930.6,0.182441,0.036522373,4.737621793,4.215488197
589,1324.3,-0.0000557,0.343577739,0.592372083,0.564454066,,8933.861667,0.147503,6.958696655,4.733641632,4.225304412
590,1328.85,0.000783887,-0.541821876,0.59205292,0.595088618,,9555.542,0.15572,1.073387569,4.736942048,3.543800931
591,1321.65,-0.000545736,-0.071879847,0.591948919,0.470842321,,9658.11,0.169854,-4.138611664,4.732970345,3.58807664
592,1320.7,-0.000720238,0.060573938,0.591452503,0.479643095,,9258.398333,0.15262,-2.679495136,4.732932775,4.338843634
593,1321.5,-0.000570753,-0.628074158,0.590960952,0.422682801,,9010.32,0.166838,-0.907514938,4.730813839,3.546345381
594,0,0,-0.0518658,0.590997867,0.340028633,,8928.55,0.151396,4.544205576,4.727208155,3.564566355
595,0,0,-0.0518658,0.590502002,0.340028633,,9334.281667,0.158179,-0.80040082,4.726050476,3.914631788
596,1313.2,-0.002107053,-0.464514164,0.590007383,0.340028633,,9259.57,0.147458,-0.216208744,4.722409445,3.950821145
597,1307.1,-0.00324174,-0.221865198,0.589797612,0.283082332,,9239.55,0.165716,-0.196156739,4.718554235,2.775667208
598,1304.2,-0.003778211,0.831927618,0.589362983,0.252246606,,9221.426,0.149603,4.531211691,4.714702969,2.700266897
599,1315.05,-0.001749895,-0.429641458,0.589891498,0.46924585,,9639.268333,0.159433,1.183509609,4.71355009,2.807704875
600,1309.4,-0.002790477,-0.213838399,0.589640847,0.482029456,,9753.35,0.144963,0.512200085,4.70968083,2.403792826
601,0,0,-0.0518658,0.5892042,0.436097431,,9803.306667,0.159143,-1.76644877,4.705755043,2.255321174
602,0,0,-0.0518658,0.58871553,0.436097431,,9630.136277,0.154252,0.01353795,4.702802319,2.022141203
603,0,0,-0.0518658,0.588228074,0.436097431,,9631.44,0.156476,-4.182465623,4.698948508,1.959760311
604,1306.6,-0.003303651,0.554875249,0.587741827,0.403032826,,9228.608333,0.150259,1.012431459,4.699022387,2.67225386
605,1313.85,-0.001957432,0.376755337,0.587715336,0.445165329,,9322.041667,0.167199,-0.125205051,4.695167383,2.695384209
606,1318.8,-0.001049628,0.420837125,0.587446305,0.33806062,,9310.37,0.138528,-9.039189635,4.691367483,1.902267507
607,1324.35,-0.0000449,-0.339789331,0.587228566,0.300744024,,8468.788,0.153332,0.183717753,4.703647894,3.589270822
608,0,0,-0.0518658,0.586892664,0.328004286,,8484.346667,0.175738,-0.245471665,4.699794093,3.553850584
609,0,0,-0.0518658,0.586411691,0.328004286,,8463.52,0.106114,2.227422314,4.696035441,3.615489436
610,1319.85,-0.000854846,-1.882789711,0.585931899,0.328004286,,8652.038333,0.183903,-1.62482328,4.692676396,3.884244346
611,1295,-0.005416384,-0.28957529,0.590305262,0.832384885,,8511.458,0.147055,-0.474630786,4.68964742,3.700619858
612,1291.25,-0.006105833,-0.13552759,0.589923765,0.774201019,,8471.06,0.129658,-4.308099187,4.685986971,3.601344655
613,1289.5,-0.006419775,-0.093059325,0.589460407,0.726764355,,8106.118333,0.18434,1.652291041,4.686243682,3.719078681
614,1288.3,-0.0066298,0.003881084,0.588986965,0.660902766,,8240.055,0.138529,-0.011832445,4.682639367,2.169966537
615,0,0,-0.0518658,0.588507879,0.679183762,,8239.08,0.13077,3.256755208,4.678875665,2.1628981
616,0,0,-0.0518658,0.588030693,0.679183762,,8507.406667,0.189738,-1.432287003,4.676361399,2.570656718
617,1288.35,-0.006604866,0.3648077,0.587554665,0.679183762,,8385.556187,0.109141,0.132058181,4.673234515,2.435027129
618,1293.05,-0.005714208,-0.313212946,0.587281661,0.200084352,,8396.63,0.170625,-10.01461301,4.669473451,2.380114938
619,1289,-0.00645287,1.229635376,0.586925696,0.205207667,,7555.74,0.143708,0.138349559,4.684904364,4.431389497
620,1304.85,-0.003528167,-0.103460168,0.588592118,0.514464046,,7566.193333,0.141246,0.139920651,4.681142764,4.283386458
621,1303.5,-0.003764458,-0.613732259,0.588127448,0.515315788,,7576.78,0.152981,-3.086689425,4.677390009,4.170008884
622,0,0,-0.0518658,0.588140111,0.5924065,,7342.908333,0.141328,0.257708978,4.67584919,4.196535804
623,0,0,-0.0518658,0.58766868,0.5924065,,7361.831667,0.153762,-0.234611001,4.672099549,3.753428486
624,0,0,-0.0518658,0.587198382,0.5924065,,7344.56,0.142484,1.57009633,4.668442413,3.809477813
625,1295.5,-0.005211689,0.401389425,0.58672921,0.57811115,,7459.876667,0.150385,-0.998430273,4.664894932,3.967154603
626,1300.7,-0.00425341,0.357499808,0.586499716,0.575387788,,7385.395,0.143062,0.017940814,4.661549412,1.44047754
627,1305.35,-0.003405775,-0.823533918,0.586222672,0.337270348,,7386.72,0.138226,2.009371778,4.657865046,1.434852378
628,1294.6,-0.005339448,0.065657346,0.586638155,0.456892791,,7535.146667,0.148772,1.459825599,4.654537343,1.689094052
629,0,0,-0.0518658,0.586180493,0.403339185,,7645.146667,0.140148,-0.104728756,4.650985729,1.108469983
630,0,0,-0.0518658,0.585715871,0.403339185,,7637.14,0.151443,-1.792119393,4.647351012,1.134366076
631,1295.45,-0.005172836,-0.262457061,0.585252351,0.403339185,,7500.273333,0.143267,1.539261356,4.644562222,1.425131052
632,1292.05,-0.005778105,0.623040904,0.58486898,0.413652816,,7615.722142,0.142294,0.048686887,4.641063759,1.420623403
633,1300.1,-0.004312292,-0.219213907,0.584962641,0.460040969,,7619.43,0.139585,0.746009439,4.637425875,1.311507732
634,1297.25,-0.004813482,0.077086144,0.58455514,0.431839356,,7676.271667,0.150432,-0.731062376,4.633771408,1.299978285
635,1298.25,-0.004623356,0.103986135,0.584106169,0.293286966,,7620.153333,0.153908,-0.06054121,4.630374792,1.198766667
636,0,0,-0.0518658,0.583666092,0.294511021,,7615.54,0.144451,-11.01237295,4.62678109,1.054439124
637,0,0,-0.0518658,0.58320862,0.294511021,,6776.888333,0.13188,1.457748677,4.64559274,4.278453759
638,1299.6,-0.004371974,-0.073099415,0.582752221,0.294511021,,6875.678333,0.175193,0.052819036,4.642105364,4.42893531
639,1298.65,-0.004531128,-0.192507604,0.582299437,0.270778265,,6879.31,0.085954,-8.192827478,4.638497315,4.312923105
640,1296.15,-0.004965976,0.509200324,0.581884531,0.121705197,,6315.7,0.155246,5.245868756,4.647538057,4.943984058
641,1302.75,-0.003786054,-1.343312224,0.581802847,0.226976172,,6647.013333,0.179751,-0.14447591,4.647735413,5.679435901
642,1285.25,-0.00689564,-0.287881735,0.583699248,0.570040904,,6637.41,0.06495,-1.928211953,4.644173477,5.703686726
643,0,0,-0.0518658,0.583340516,0.559271381,,6509.426667,0.22847,-0.691535558,4.641523947,5.651783832
644,0,0,-0.0518658,0.582888093,0.559271381,,6464.411667,0.134148,-0.288064374,4.638140172,4.051043915
645,1281.55,-0.007548789,-0.421364754,0.58243672,0.559271381,,6445.79,0.094298,4.51783257,4.63463408,3.955860621
646,1276.15,-0.008512501,-0.152803354,0.582199252,0.560236637,,6737,0.218177,-0.330735743,4.633777958,4.454191601
647,1274.2,-0.008848821,-0.631768953,0.58177167,0.561266952,,6714.718333,0.07125,0.686725261,4.630298674,2.78457847
648,1266.15,-0.010304365,0.236938751,0.58181713,0.457756881,,6760.83,0.15761,-6.334380054,4.626726501,2.033792345
649,1269.15,-0.009730661,-0.035456802,0.581456707,0.282830581,,6332.573333,0.175428,-3.015638193,4.630875669,3.231853693
650,0,0,-0.0518658,0.581008833,0.285004891,,6141.605833,0.078111,0.4698147,4.629319603,3.329644408
651,0,0,-0.0518658,0.580562961,0.285004891,,6170.46,0.186594,0.664253556,4.625757236,3.363513314
652,1268.7,-0.009791305,-0.662095058,0.580118113,0.285004891,,6211.4475,0.132561,0.115069797,4.622210035,3.397952899
653,1260.3,-0.011312545,-0.452273268,0.580214899,0.332587941,,6218.595,0.093562,-1.947948049,4.618683709,2.642775511
654,1254.6,-0.012343957,-0.243105372,0.580014019,0.345606175,,6097.46,0.176072,0.17115576,4.616105474,2.634339117
655,1251.55,-0.012884686,-0.087891015,0.579634151,0.299471217,,6107.896154,0.101836,-3.26124821,4.612588357,2.574849353
656,1250.45,-0.013061378,-0.211923707,0.579196977,0.244164014,,5908.7025,0.125067,5.323969179,4.611349102,1.713391867
657,0,0,-0.0518658,0.578802006,0.229858815,,6223.28,0.192716,2.433992477,4.611756055,2.681503013
658,0,0,-0.0518658,0.578362381,0.229858815,,6374.754167,0.066174,1.432447395,4.608889677,2.811693803
659,1247.8,-0.013527102,0.316557141,0.577923757,0.229858815,,6466.069167,0.186244,2.480190497,4.605542046,2.834080505
660,1251.75,-0.012762829,0.311563811,0.577637165,0.23609094,,6626.44,0.150777,-0.500281192,4.602717397,2.905378569
661,1255.65,-0.012015712,-0.011946004,0.577346424,0.228891608,,6593.289167,0.075705,0.152996475,4.59938216,2.709870323
662,1255.5,-0.012017,-0.011947431,0.576909694,0.203707734,,6603.376667,0.209872,-0.724881669,4.595917502,2.710976844
663,1255.35,-0.012018282,0.533715697,0.576473953,0.198310105,,6555.51,0.095552,0.591436318,4.592676384,2.13012819
664,0,0,-0.0518658,0.576443859,0.236290553,,6594.281667,0.120576,2.415388181,4.589214334,1.314088306
665,0,0,-0.0518658,0.576010789,0.236290553,,6753.559167,0.193873,-0.437090522,4.586383722,1.310335833
666,1262.05,-0.010774398,-0.637851115,0.575578693,0.236290553,,6724.04,0.071691,-3.171431654,4.583066915,1.358005094
667,1254,-0.012212546,-0.207336523,0.575640341,0.363669784,,6510.791667,0.158928,-2.049341168,4.581785665,1.674903298
668,1251.4,-0.01266114,-0.439507751,0.57525286,0.34467781,,6377.363333,0.159843,0.404817252,4.579376483,1.811890959
669,1245.9,-0.013643023,-0.337105707,0.575047288,0.371053732,,6403.18,0.074669,-2.480369129,4.575947903,1.828523474
670,1241.7,-0.014388646,-0.04832085,0.574744701,0.375047578,,6244.3575,0.190002,-0.053768542,4.573930759,1.98986215
671,0,0,-0.0518658,0.574316369,0.229076686,,6241,0.123628,0.125620894,4.570557253,1.935614144
672,0,0,-0.0518658,0.573889229,0.229076686,,6248.84,0.099952,4.249602054,4.567167121,1.43747211
673,1241.1,-0.014468599,-0.668761582,0.57346304,0.229076686,,6514.390833,0.199954,5.457455795,4.566120498,2.496244196
674,1232.8,-0.015979536,-0.673264114,0.573573882,0.23785233,,6869.910833,0.086735,6.575182386,4.566796907,2.994736382
675,1224.5,-0.017504842,-0.567578604,0.573690292,0.282392096,,7321.62,0.141424,1.021381429,4.569472954,3.373561374
676,1217.55,-0.018786852,0.919880087,0.573642873,0.294962884,,7396.401667,0.167784,0.427820641,4.566136236,3.331546412
677,1228.75,-0.016632431,-0.309257375,0.574373033,0.561297636,,7428.045,0.09185,-1.252752238,4.56275796,2.800037874
678,0,0,-0.0518658,0.574051871,0.561068235,,7334.99,0.163073,1.585539544,4.559867052,3.013890644
679,0,0,-0.0518658,0.573629214,0.561068235,,7451.289167,0.139597,3.202063356,4.556705001,2.880072678
680,1224.95,-0.017308567,0.277562349,0.57320749,0.561068235,,7689.884167,0.103138,0.327909139,4.554554039,2.805138351
681,1228.35,-0.016636341,0.256441568,0.572904228,0.543125927,,7715.1,0.173665,6.948257314,4.551207285,2.540243355
682,1231.5,-0.016016704,-0.263905806,0.57258551,0.479608202,,8251.165,0.125431,-0.77371902,4.554618232,2.660679929
683,1228.25,-0.016584557,-0.350091594,0.572238304,0.422966591,,8187.324167,0.107847,-3.02313872,4.551531744,2.824254452
684,1223.95,-0.017348888,-0.012255403,0.571953638,0.258622945,,7939.81,0.181391,3.053494567,4.550171408,3.302322392
685,0,0,-0.0518658,0.571535642,0.236310863,,8182.251667,0.106268,0.294417735,4.547910657,3.212149242
686,0,0,-0.0518658,0.571119146,0.236310863,,8206.341667,0.125757,0.177525304,4.544595294,3.251103072
687,1223.8,-0.017340293,-0.23288119,0.57070356,0.236310863,,8220.91,0.172489,-3.699215379,4.541296286,3.176904762
688,1220.95,-0.017834654,-0.1597117,0.570342403,0.202668013,,7916.800833,0.084417,-4.369589097,4.540784519,3.648650539
689,1219,-0.018161089,-0.291222313,0.569950302,0.127447054,,7570.869167,0.161174,0.486480907,4.541231841,2.646396567
690,1215.45,-0.018787057,0.069932947,0.569625467,0.131499477,,7607.7,0.158328,-2.802434809,4.53793519,2.721353725
691,1216.3,-0.018588835,-0.546740113,0.569224546,0.128368961,,7394.499167,0.084995,-1.984312888,4.536349636,2.695315849
692,0,0,-0.0518658,0.56915543,0.202228116,,7247.769167,0.189631,-3.26292355,4.534018982,2.029091149
693,0,0,-0.0518658,0.568744774,0.202228116,,7011.28,0.097693,-0.330907238,4.532945377,1.886946435
694,1209.65,-0.019797394,0.223205059,0.568335006,0.202228116,,6988.079167,0.125488,0.077763372,4.529771182,1.786963933
695,1212.35,-0.019249227,-0.230956407,0.568005268,0.250335159,,6993.513333,0.176479,-3.93626665,4.526528616,1.856049109
696,1209.55,-0.019734033,0.396841801,0.56764885,0.253857332,,6718.23,0.072683,-4.784854046,4.5263261,1.758421046
697,1214.35,-0.018796952,0.004117429,0.567468948,0.306758374,,6396.7725,0.120024,-0.004343331,4.527407636,1.804638604
698,1214.4,-0.018748847,-1.156949934,0.567062963,0.304278285,,6396.494667,0.131312,-4.026184346,4.524189474,2.007406821
699,0,0,-0.0518658,0.568265526,0.499512011,,6138.96,0.081089,2.804573853,4.524096703,2.143047226
700,0,0,-0.0518658,0.567859565,0.499512011,,6311.131667,0.160106,0.569443563,4.52175053,2.820073589
701,1200.35,-0.021342567,-0.279085267,0.567454473,0.499512011,,6347.07,0.130272,-1.495808302,4.518522493,2.899419132
702,1197,-0.021934127,-1.253132832,0.567128218,0.476900915,,6252.13,0.127903,1.768148183,4.515885348,2.832440214
703,1182,-0.024772692,-0.13536379,0.568600958,0.623472036,,6362.676923,0.138677,-0.315082665,4.51294979,2.85311891
