Date,price,xielv,zhangdiefu
5/26/18,7342.908333,10.37760207,0.141328 
5/27/18,7361.831667,11.31967836,0.153762 
5/28/18,7344.56,10.46482,0.142484 
5/29/18,7459.876667,11.21856164,0.150385 
5/30/18,7385.395,10.56571086,0.143062 
5/31/18,7386.72,10.21033871,0.138226 
2006/1/18,7535.146667,11.21020054,0.148772 
2006/2/18,7645.146667,10.71448796,0.140148 
2006/3/18,7637.14,11.56593911,0.151443 
2006/4/18,7500.273333,10.74545079,0.143267 
2006/5/18,7615.722142,10.83674946,0.142294 
2006/6/18,7619.43,10.63554379,0.139585 
2006/7/18,7676.271667,11.54758786,0.150432 
2006/8/18,7620.153333,11.72799904,0.153908 
2006/9/18,7615.54,11.00069829,0.144451 
2006/10/18,6776.888333,8.937344357,0.131880 
2006/11/18,6875.678333,12.04573804,0.175193 
2006/12/18,6879.31,5.913044464,0.085954 
6/13/18,6315.7,9.804885107,0.155246 
6/14/18,6647.013333,11.94809579,0.179751 
6/15/18,6637.41,4.310974964,0.064950 
6/16/18,6509.426667,14.87211396,0.228470 
6/17/18,6464.411667,8.671909107,0.134148 
6/18/18,6445.79,6.078256357,0.094298 
6/19/18,6737,14.69856689,0.218177 
6/20/18,6714.718333,4.78421175,0.071250 
6/21/18,6760.83,10.65577286,0.157610 
6/22/18,6332.573333,11.10909689,0.175428 
6/23/18,6141.605833,4.797299393,0.078111 
6/24/18,6170.46,11.51371932,0.186594 
6/25/18,6211.4475,8.233955107,0.132561 
6/26/18,6218.595,5.818241964,0.093562 
6/27/18,6097.46,10.73592571,0.176072 
6/28/18,6107.896154,6.220049107,0.101836 
6/29/18,5908.7025,7.389813571,0.125067 
6/30/18,6223.28,11.99327586,0.192716 
2007/1/18,6374.754167,4.218422393,0.066174 
2007/2/18,6466.069167,12.04264364,0.186244 
2007/3/18,6626.44,9.991131393,0.150777 
2007/4/18,6593.289167,4.991452107,0.075705 
2007/5/18,6603.376667,13.85864182,0.209872 
2007/6/18,6555.51,6.263907143,0.095552 
2007/7/18,6594.281667,7.951107464,0.120576 
2007/8/18,6753.559167,13.09333161,0.193873 
2007/9/18,6724.04,4.820508036,0.071691 
2007/10/18,6510.791667,10.347448,0.158928 
2007/11/18,6377.363333,10.19376796,0.159843 
2007/12/18,6403.18,4.781198607,0.074669 
7/13/18,6244.3575,11.8644235,0.190002 
7/14/18,6241,7.715636929,0.123628 
7/15/18,6248.84,6.24580975,0.099952 
7/16/18,6514.390833,13.02581361,0.199954 
7/17/18,6869.910833,5.958613464,0.086735 
7/18/18,7321.62,10.35451057,0.141424 
7/19/18,7396.401667,12.40998021,0.167784 
7/20/18,7428.045,6.822694143,0.091850 
7/21/18,7334.99,11.96139182,0.163073 
7/22/18,7451.289167,10.40180286,0.139597 
7/23/18,7689.884167,7.931203536,0.103138 
7/24/18,7715.1,13.39841118,0.173665 
7/25/18,8251.165,10.34953436,0.125431 
7/26/18,8187.324167,8.829811536,0.107847 
7/27/18,7939.81,14.40208682,0.181391 
7/28/18,8182.251667,8.6951185,0.106268 
7/29/18,8206.341667,10.32006143,0.125757 
7/30/18,8220.91,14.18014339,0.172489 
7/31/18,7916.800833,6.683164,0.084417 
2008/1/18,7570.869167,12.20225082,0.161174 
2008/2/18,7607.7,12.04510493,0.158328 
2008/3/18,7394.499167,6.284982429,0.084995 
2008/4/18,7247.769167,13.74400732,0.189631 
2008/5/18,7011.28,6.849551929,0.097693 
2008/6/18,6988.079167,8.769230429,0.125488 
2008/7/18,6993.513333,12.3420815,0.176479 
2008/8/18,6718.23,4.883031143,0.072683 
2008/9/18,6396.7725,7.677691643,0.120024 
2008/10/18,6396.494667,8.399387071,0.131312 
2008/11/18,6138.96,4.978032,0.081089 
2008/12/18,6311.131667,10.10451911,0.160106 
8/13/18,6347.07,8.268461357,0.130272 
8/14/18,6252.13,7.996660571,0.127903 
8/15/18,6362.676923,8.823560071,0.138677 
8/16/18,6342.629231,6.586991143,0.103853 
8/17/18,6312.75,8.120492393,0.128636 
8/18/18,6436.720833,9.58686775,0.148940 
8/19/18,6404.063333,7.449573429,0.116326 
8/20/18,6486.58,8.834210036,0.136192 
8/21/18,6401.246154,6.847868143,0.106977 
8/22/18,6575.229167,9.725216679,0.147907 
8/23/18,6354.57,6.356691143,0.100033 
8/24/18,6543.645714,10.79014911,0.164895 
8/25/18,6719.429231,8.382221214,0.124746 
8/26/18,6738.27,8.161182857,0.121117 
8/27/18,6719.266154,8.743059,0.130119 
8/28/18,7000.04,10.83554154,0.154793 
8/29/18,7078.19,8.636511214,0.122016 
8/30/18,6932.6625,8.011513107,0.115562 
8/31/18,6981.946154,8.964152929,0.128390 
2009/1/18,7018.78,8.204820929,0.116898 
2009/2/18,7247.935385,10.82577179,0.149364 
2009/3/18,7260.949231,9.0631415,0.124820 
2009/4/18,7265.08,9.549003536,0.131437 
2009/5/18,7113.069231,7.376681929,0.103706 
2009/6/18,6433.271667,3.139097214,0.048795 
2009/7/18,6501.19,10.09856043,0.155334 
2009/8/18,6366.1075,6.852078607,0.107634 
2009/9/18,6286.425833,8.735674929,0.138961 
2009/10/18,6240.98,7.490463571,0.120021 
2009/11/18,6296.320833,7.501893679,0.119147 
2009/12/18,6273.1375,6.982861,0.111314 
9/13/18,6326.04,8.675763607,0.137144 
9/14/18,6499.0625,9.412766143,0.144833 
9/15/18,6518.655,7.55349675,0.115875 
9/16/18,6522.39,7.932126429,0.121614 
9/17/18,6400.600833,6.501298214,0.101573 
9/18/18,6296.631667,7.541442,0.119769 
9/19/18,6342.39,8.635281,0.136152 
9/20/18,6418.562667,8.269416964,0.128836 
9/21/18,6669.990833,9.670326714,0.144983 
9/22/18,6756.12,8.00145925,0.118433 
9/23/18,6710.445,7.904918964,0.117800 
9/24/18,6639.304167,7.625858679,0.114859 
9/25/18,6583.45,7.333273429,0.111390 
9/26/18,6468.631667,7.310706679,0.113018 
9/27/18,6535.476667,8.792892393,0.134541 
9/28/18,6686.08,8.927152893,0.133518 
9/29/18,6550.474167,6.708873643,0.102418 
9/30/18,6593.135,8.612287821,0.130625 
2010/1/18,6611.02,7.2618645,0.109845 
2010/2/18,6562.641667,7.9789595,0.121582 
2010/3/18,6470.4025,8.122091714,0.125527 
2010/4/18,6483.73,8.115045214,0.125160 
2010/5/18,6568.549167,8.042986786,0.122447 
2010/6/18,6581.486667,7.777859821,0.118178 
2010/7/18,6573.62,8.170004893,0.124285 
2010/8/18,6618.567692,7.872529143,0.118946 
2010/9/18,6621.711667,7.692893,0.116177 
2010/10/18,6626.85,7.937298036,0.119775 
2010/11/18,6248.635833,5.168332357,0.082711 
2010/12/18,6260.530833,8.680613571,0.138656 
10/13/18,6247,6.546246643,0.104790 
10/14/18,6299.399167,8.632964214,0.137044 
10/15/18,6452.571667,8.837572679,0.136962 
10/16/18,6599.17,8.337349,0.126339 
10/17/18,6596.276154,7.126185357,0.108033 
10/18/18,6568.040769,7.359893821,0.112056 
10/19/18,6509.61,7.188047679,0.110422 
10/20/18,6488.825833,7.883773143,0.121498 
10/21/18,6531.601667,8.08106275,0.123723 
10/22/18,6504.78,7.437314964,0.114336 
10/23/18,6481.426,7.512639536,0.115910 
10/24/18,6508.31,7.544910607,0.115927 
10/25/18,6489.77,7.395700464,0.113959 
10/26/18,6473.753333,7.649933179,0.118168 
10/27/18,6465.9175,7.47335725,0.115581 
10/28/18,6457.21,7.067575821,0.109452 
10/29/18,6382.668333,6.904615679,0.108178 
10/30/18,6309.452857,7.47867425,0.118531 
10/31/18,6301.61,7.362400679,0.116834 
2011/1/18,6342.280833,7.463939714,0.117685 
2011/2/18,6387.674167,7.601899607,0.119009 
2011/3/18,6390.42,7.316806821,0.114496 
2011/4/18,6391.873333,7.320605857,0.114530 
2011/5/18,6436.965,7.532250179,0.117016 
2011/6/18,6437.76,7.198557321,0.111818 
2011/7/18,6538.79,8.448182321,0.129201 
2011/8/18,6486.251667,6.814696,0.105064 
2011/9/18,6444.97,6.914854571,0.107291 
2011/10/18,6399.033333,6.797525464,0.106227 
2011/11/18,6378.268333,7.148496857,0.112076 
2011/12/18,6408.53,7.625885893,0.118996 
11/13/18,6372.063333,7.036590714,0.110429 
11/14/18,6176.155,6.101485464,0.098791 
11/15/18,5756.77,3.568171179,0.061982 
11/16/18,5596.1925,5.804375929,0.103720 
11/17/18,5558.243333,6.079667071,0.109381 
11/18/18,5572.44,7.405098429,0.132888 
11/19/18,5303.9425,4.678736107,0.088212 
11/20/18,4671.97,1.284107179,0.027485 
11/21/18,4491.98,4.156061036,0.092522 
11/22/18,4548.7975,4.627034643,0.101720 
11/23/18,4309.3375,3.878877893,0.090011 
11/24/18,4352.98,6.770558857,0.155538 
11/25/18,3823.511667,-0.743701214,-0.019451 
11/26/18,3920.536667,5.026108929,0.128200 
11/27/18,3793.35,1.64813225,0.043448 
11/28/18,4103.453846,8.217654143,0.200262 
11/29/18,4263.783333,5.645112643,0.132397 
11/30/18,4278.77,4.096269821,0.095735 
2012/1/18,4116.7775,2.237688964,0.054355 
2012/2/18,4167.546667,4.415018786,0.105938 
2012/3/18,4140.6,4.49065225,0.108454 
2012/4/18,3961.493333,3.875763964,0.097836 
2012/5/18,3858.349167,3.700905607,0.095919 
2012/6/18,3744.98,1.902492679,0.050801 
2012/7/18,3405.643333,0.842385107,0.024735 
2012/8/18,3435.34,5.228802286,0.152206 
2012/9/18,3453.66,3.905340964,0.113078 
2012/10/18,3523.96,4.539369214,0.128814 
2012/11/18,3426.19,2.004523,0.058506 
2012/12/18,3407.28,3.041726536,0.089271 
12/13/18,3406.7625,3.263800429,0.095804 
12/14/18,3278.374167,3.030190679,0.092430 
12/15/18,3242.42,3.552400464,0.109560 
12/16/18,3271.238333,2.978335571,0.091046 
12/17/18,3392.405,3.620158679,0.106714 
12/18/18,3556.54,4.642260964,0.130527 
12/19/18,3808.0425,5.747475679,0.150930 
12/20/18,3982.850833,4.738513429,0.118973 
12/21/18,4135.19,4.550938179,0.110054 
12/22/18,3910.973333,1.735656107,0.044379 
12/23/18,4027.478333,5.624082607,0.139643 
12/24/18,3995.17,3.327914786,0.083298 
12/25/18,3813.88,3.2191525,0.084406 
12/26/18,3825.379167,4.3124855,0.112734 
12/27/18,3848.21,3.228778464,0.083903 
12/28/18,3743.905,3.049665107,0.081457 
12/29/18,3912.285833,5.767944821,0.147432 
12/30/18,3770.36,2.281473214,0.060511 
12/31/18,3791.545833,4.41074575,0.116331 
2001/1/19,3752.271667,2.78901325,0.074329 
2001/2/19,3855.88,4.565890536,0.118414 
2001/3/19,3865.7975,3.899586893,0.100874 
2001/4/19,3822.626667,3.869933679,0.101238 
2001/5/19,3856.62,3.832068893,0.099363 
2001/6/19,3920.456667,3.740307393,0.095405 
2001/7/19,4036.093333,4.705427357,0.116584 
2001/8/19,4032.25,3.968987286,0.098431 
2001/9/19,4034.138333,4.380839036,0.108594 
2001/10/19,3812.585833,1.923759071,0.050458 
2001/11/19,3646.25,2.593094643,0.071117 
2001/12/19,3646.345833,3.614710571,0.099132 
1/13/19,3599.841667,3.463575607,0.096215 
1/14/19,3531.96,3.422261321,0.096894 
1/15/19,3656.785,4.315578964,0.118016 
1/16/19,3621.270833,2.245154893,0.061999 
1/17/19,3621.43,3.781457964,0.104419 
1/18/19,3632.395,3.828512357,0.105399 
1/19/19,3690.523333,3.968497821,0.107532 
1/20/19,3703.98,3.377095107,0.091175 
1/21/19,3548.4275,2.120987036,0.059773 
1/22/19,3540.02,3.618329286,0.102212 
1/23/19,3587.35,3.574895429,0.099653 
1/24/19,3566.4,3.407935893,0.095557 
1/25/19,3586.25,3.839235393,0.107054 
1/26/19,3577.79,3.023136857,0.084497 
1/27/19,3576.3,3.205310071,0.089626 
1/28/19,3554.5,3.3724245,0.094878 
1/29/19,3448.58,2.79022625,0.080909 
1/30/19,3421.6,3.355415536,0.098066 
1/31/19,3470,3.291283857,0.094850 
2002/1/19,3444.81,2.80809325,0.081517 
2002/2/19,3475.33,3.784242679,0.108889 
2002/3/19,3506.22,3.493768643,0.099645 
2002/4/19,3456.02,2.756178679,0.079750 
2002/5/19,3452.35,3.187389286,0.092325 
2002/6/19,3467.34,2.930729857,0.084524 
2002/7/19,3405.7,2.689170893,0.078961 
2002/8/19,3394.76,3.335821786,0.098264 
2002/9/19,3661.08,5.051956857,0.137991 
2002/10/19,3664.38,2.532717714,0.069117 
2002/11/19,3686.29,4.069048143,0.110383 
2002/12/19,3629.47,2.8429995,0.078331 
2/13/19,3632.42,3.290162179,0.090578 
2/14/19,3614.5,3.084941071,0.085349 
2/15/19,3600.31,3.397211679,0.094359 
2/16/19,3608.2,3.463794679,0.095998 
2/17/19,3619.55,3.296804714,0.091083 
2/18/19,3670.74,3.489153286,0.095053 
2/19/19,3910.8,5.017356929,0.128295 
2/20/19,3926.53,3.401308643,0.086624 
2/21/19,3987.18,4.614049321,0.115722 
2/22/19,3944.88,2.970798214,0.075308 
2/23/19,3983.48,3.792780071,0.095213 
2/24/19,4139.6,4.840754429,0.116938 
2/25/19,3766.89,1.009960036,0.026812 
2/26/19,3848.33,5.593488429,0.145348 
2/27/19,3831.45,2.13957425,0.055842 
2/28/19,3833.23,3.593043964,0.093734 
2003/1/19,3850.08,3.920949786,0.101841 
2003/2/19,3834.62,3.480488464,0.090765 
2003/3/19,3831.44,3.285502286,0.085751 
2003/4/19,3814.58,2.993955607,0.078487 
2003/5/19,3730.98,2.813733929,0.075415 
2003/6/19,3872.25,5.019152214,0.129618 
2003/7/19,3876.85,3.343454036,0.086242 
2003/8/19,3886.82,3.838952357,0.098768 
2003/9/19,3875.96,3.176390429,0.081951 
2003/10/19,3950.56,3.852513071,0.097518 
2003/11/19,3928.17,3.266579929,0.083158 
2003/12/19,3881.09,3.619336857,0.093256 
3/13/19,3892.51,3.648617286,0.093734 
3/14/19,3877.77,3.100042643,0.079944 
3/15/19,3885.21,3.62915775,0.093410 
3/16/19,3936.5,3.983030179,0.101182 
3/17/19,4015.95,4.307770464,0.107267 
3/18/19,3994.92,3.320873107,0.083127 
3/19/19,3998.77,3.659078536,0.091505 
3/20/19,4029.11,3.648777429,0.090560 
3/21/19,4056.4,3.907375143,0.096326 
3/22/19,3992.34,3.437624607,0.086106 
3/23/19,3999.06,3.79084825,0.094793 
3/24/19,4011.92,3.395305321,0.084630 
3/25/19,3994.11,3.362866143,0.084196 
3/26/19,3935.89,3.454526714,0.087770 
3/27/19,3947.74,3.937261179,0.099735 
3/28/19,4048.51,4.032088607,0.099594 
3/29/19,4037.37,3.167410286,0.078452 
3/30/19,4115.55,4.4536775,0.108216 
3/31/19,4114.44,3.510656643,0.085325 
2004/1/19,4114.16,3.892967393,0.094624 
2004/2/19,4152.53,3.959147464,0.095343 
2004/3/19,4882.88,9.060245571,0.185551 
2004/4/19,4959.81,3.481262,0.070189 
2004/5/19,4911.24,5.600644214,0.114037 
2004/6/19,5028.77,5.021171,0.099849 
2004/7/19,5053.52,3.494546321,0.069151 
2004/8/19,5189.39,6.079504321,0.117153 
2004/9/19,5268.71,5.888343393,0.111761 
2004/10/19,5175.81,4.351824679,0.084080 
2004/11/19,5310.18,5.524174107,0.104030 
2004/12/19,5035.02,1.549754679,0.030780 
4/13/19,5072.85,6.243176286,0.123070 
4/14/19,5064.62,4.658820643,0.091988 
4/15/19,5152.51,5.827344571,0.113097 
4/16/19,5036.18,3.449272321,0.068490 
4/17/19,5196.65,5.658299964,0.108884 
4/18/19,5220.37,4.032352964,0.077243 
4/19/19,5276.31,6.064371429,0.114936 
4/20/19,5277.04,5.066217286,0.096005 
4/21/19,5309.28,4.852659857,0.091400 
4/22/19,5281.83,4.078336179,0.077214 
4/23/19,5377.19,6.067276929,0.112834 
4/24/19,5518.16,6.22627175,0.112832 
4/25/19,5434.19,4.384267429,0.080679 
4/26/19,5195.61,3.403348107,0.065504 
4/27/19,5292.83,5.134144679,0.097002 
4/28/19,5280.19,3.834143321,0.072614 
4/29/19,5301.29,5.94255525,0.112096 
4/30/19,5260.65,5.068322143,0.096344 
2005/1/19,5269.79,4.584051679,0.086987 
2005/2/19,5326.67,4.467694179,0.083874 
2005/3/19,5390.16,5.181763786,0.096134 
2005/4/19,5657.14,7.48516025,0.132314 
2005/5/19,5771.08,5.843860429,0.101261 
2005/6/19,5717.66,4.674285214,0.081752 
2005/7/19,5684.47,4.487854893,0.078949 
2005/8/19,5755.72,5.270689393,0.091573 
2005/9/19,5936.72,6.980207536,0.117577 
2005/10/19,6146.91,7.153407071,0.116374 
2005/11/19,6348.02,6.803583357,0.107176 
2005/12/19,7248.31,11.44575518,0.157909 
5/13/19,6978.63,2.070492821,0.029669 
5/14/19,7823.11,10.96671189,0.140184 
5/15/19,7992.69,1.009366107,0.012629 
5/16/19,8206.9,5.254637143,0.064027 
5/17/19,7885.96,1.98357925,0.025153 
5/18/19,7362.22,3.631186786,0.049322 
5/19/19,7265.05,6.949977643,0.095663 
5/20/19,8193.7,13.84658189,0.168991 
5/21/19,8007.03,5.071387536,0.063337 
5/22/19,7952.5,9.936136893,0.124944 
5/23/19,7625.93,3.057140714,0.040089 
5/24/19,7880.29,7.713255607,0.097880 
5/25/19,8003.26,8.143152286,0.101748 
5/26/19,8071.45,10.41657696,0.129055 
5/27/19,8744.42,13.96623625,0.159716 
5/28/19,8770.06,4.949971464,0.056442 
5/29/19,8719.88,7.383579893,0.084675 
5/30/19,8662.98,7.724410107,0.089166 
5/31/19,8272.46,5.540383321,0.066974 
2006/1/19,8553.81,11.2319245,0.131309 
2006/2/19,8554.8,4.402571071,0.051463 
2006/3/19,8739.03,9.890321071,0.113174 
2006/4/19,8134.92,13.20124579,0.162279 
2006/5/19,7675.8,6.155833607,0.080198 
2006/6/19,7786.04,7.845857357,0.100768 
2006/7/19,7803.23,3.946948679,0.050581 
2006/8/19,7998.29,8.959644286,0.112019 
2006/9/19,7931.34,9.7714845,0.123201 
2006/10/19,7640.61,7.788372286,0.101934 
2006/11/19,8020.38,4.494662929,0.056041 
2006/12/19,7917.58,5.788257607,0.073106 
6/13/19,8173.06,8.85876125,0.108390 
6/14/19,8237.88,7.700941036,0.093482 
6/15/19,8693.6,4.547250536,0.052306 
6/16/19,8859.47,5.24708225,0.059226 
6/17/19,8978.99,9.164451643,0.102066 
6/18/19,9327.48,11.37059911,0.121904 
6/19/19,9076.18,6.974907893,0.076848 
6/20/19,9281.7,10.59952793,0.114198 
6/21/19,9531.35,8.731402536,0.091607 
6/22/19,10209.38,13.62932607,0.133498 
6/23/19,10668.63,12.30546786,0.115343 
6/24/19,10814.48,10.80430357,0.099906 
6/25/19,11017.5,10.74877821,0.097561 
6/26/19,11766.4,14.17007821,0.120428 
6/27/19,12932.55,18.5111075,0.143136 
6/28/19,11132.85,-2.247503929,-0.020188 
6/29/19,12374.35,18.20559964,0.147124 
6/30/19,11890.38,1.046481429,0.008801 
2007/1/19,10737.73,-8.729199643,-0.081295 
2007/2/19,10578.72,10.8452625,0.102520 
2007/3/19,10805.4,14.50775143,0.134264 
2007/4/19,11984.76,18.31913107,0.152854 
2007/5/19,11160.49,3.64729,0.032680 
2007/6/19,10955.16,9.643383214,0.088026 
2007/7/19,11232.04,4.34347,0.038670 
2007/8/19,11477.01,17.47391321,0.152251 
2007/9/19,12313.08,17.62811714,0.143166 
2007/10/19,12586.78,11.70673143,0.093008 
2007/11/19,12099.9,13.50366607,0.111601 
2007/12/19,11352.87,10.30601036,0.090779 
7/13/19,11803.97,9.010217143,0.076332 
7/14/19,11389.1,6.138993929,0.053902 
7/15/19,10186.96,9.840013929,0.096594 
7/16/19,10873.5,16.674165,0.153347 
7/17/19,9397.72,8.540548607,0.090879 
7/18/19,9674.28,13.62846446,0.140873 
7/19/19,10638.56,9.681920357,0.091008 
7/20/19,10535.75,10.44757357,0.099163 
7/21/19,10764.9,8.416692857,0.078186 
7/22/19,10587.41,11.94944107,0.112865 
7/23/19,10323.62,11.79231179,0.114227 
7/24/19,9844.3,8.833401714,0.089731 
7/25/19,9772.17,7.830483964,0.080130 
7/26/19,9875.17,8.314226,0.084193 
7/27/19,9848.65,9.595384536,0.097428 
7/28/19,9473.99,10.5776815,0.111650 
7/29/19,9530,8.718928786,0.091489 
7/30/19,9501.33,6.927645,0.072912 
7/31/19,9589.13,8.262639857,0.086167 
2008/1/19,10084.7,8.273532857,0.082040 
2008/2/19,10407.17,7.458037857,0.071662 
2008/3/19,10529.55,8.499016786,0.080716 
2008/4/19,10814.57,10.30795357,0.095315 
2008/5/19,10980.23,9.592151429,0.087358 
2008/6/19,11787.99,7.289519286,0.061839 
2008/7/19,11465.67,9.322678929,0.081309 
2008/8/19,11960.82,10.68724821,0.089352 
2008/9/19,11996.41,10.71069679,0.089283 
2008/10/19,11856.64,10.569135,0.089141 
2008/11/19,11282.22,10.01933286,0.088806 
2008/12/19,11566.84,1.765768571,0.015266 
8/13/19,11386.26,12.14787964,0.106689 
8/14/19,10858.12,13.05111643,0.120197 
8/15/19,10016.96,8.797106786,0.087822 
8/16/19,10302.17,14.15153321,0.137365 
8/17/19,10359.44,9.100738214,0.087850 
8/18/19,10214.52,8.956928214,0.087688 
8/19/19,10317.6,9.04473,0.087663 
8/20/19,10917.26,9.595163214,0.087890 
8/21/19,10760.56,9.412612857,0.087473 
8/22/19,10129.4,3.109205357,0.030695 
8/23/19,10111.98,9.032869643,0.089328 
8/24/19,10405.81,11.14791857,0.107132 
8/25/19,10143.8,6.133192857,0.060462 
8/26/19,10135.06,8.788155714,0.086710 
8/27/19,10360.28,9.01725,0.087037 
8/28/19,10171.95,7.229567143,0.071074 
8/29/19,9717.82,8.4068115,0.086509 
8/30/19,9484.55,8.1836565,0.086284 
8/31/19,9577.99,7.895719714,0.082436 
2009/1/19,9600.9,8.2758065,0.086198 
2009/2/19,9769.79,10.69236471,0.109443 
2009/3/19,10386.64,15.90633357,0.153142 
2009/4/19,10621.29,12.64810679,0.119083 
2009/5/19,10584.16,9.181493571,0.086747 
2009/6/19,10577.8,8.659617857,0.081866 
2009/7/19,10317.47,5.989919643,0.058056 
2009/8/19,10487.21,9.865553214,0.094072 
2009/9/19,10406.31,8.952113214,0.086026 
2009/10/19,10313.66,8.086095714,0.078402 
2009/11/19,10101.03,6.427863571,0.063636 
2009/12/19,10159.32,8.5084475,0.083750 
9/13/19,10420.16,10.99570929,0.105523 
9/14/19,10363.9,9.184713571,0.088622 
9/15/19,10361.33,9.102646071,0.087852 
9/16/19,10310.43,8.835996071,0.085700 
9/17/19,10265.63,8.759292143,0.085326 
9/18/19,10190.36,7.391195714,0.072531 
9/19/19,10157.59,8.675623929,0.085410 
9/20/19,10275.88,9.8500425,0.095856 
9/21/19,10173.11,8.643855,0.084968 
9/22/19,9979.49,5.869572786,0.058816 
9/23/19,10033.05,9.1474625,0.091173 
9/24/19,9683.38,4.505536964,0.046529 
9/25/19,8553.61,6.891389893,0.080567 
9/26/19,8432.23,3.136797357,0.037200 
9/27/19,8055.64,3.086296679,0.038312 
9/28/19,8193.9,7.897087321,0.096378 
9/29/19,8225,8.253142893,0.100342 
9/30/19,8056.74,6.632264,0.082319 
2010/1/19,8307.74,6.851896143,0.082476 
2010/2/19,8322.92,6.469018536,0.077725 
2010/3/19,8382.03,6.959563821,0.083030 
2010/4/19,8236.17,6.774859607,0.082257 
2010/5/19,8155.48,6.712190214,0.082303 
2010/6/19,8147.69,6.56076425,0.080523 
2010/7/19,7869.74,3.283123679,0.041718 
2010/8/19,8212.02,9.801659286,0.119357 
2010/9/19,8190,6.732897929,0.082209 
2010/10/19,8587.92,11.00652532,0.128163 
2010/11/19,8586.9,6.60360875,0.076903 
2010/12/19,8269.73,3.121477786,0.037746 
10/13/19,8308.01,6.342614036,0.076343 
10/14/19,8283.76,6.645146357,0.080219 
10/15/19,8353.54,7.718949857,0.092403 
10/16/19,8162.16,4.817395857,0.059021 
10/17/19,8002.51,4.015913036,0.050183 
10/18/19,8076.78,6.490808107,0.080364 
10/19/19,7954.15,5.816910143,0.073131 
10/20/19,7960.04,7.031924464,0.088340 
10/21/19,8231.06,9.697028679,0.117810 
10/22/19,8222.52,6.842338607,0.083215 
10/23/19,8026.76,4.307459643,0.053664 
10/24/19,7469.56,-0.1142035,-0.001529 
10/25/19,7431.88,4.22746625,0.056883 
10/26/19,8666.79,6.0798355,0.070151 
10/27/19,9259.8,-11.50239836,-0.124219 
10/28/19,9551.54,10.90912082,0.114213 
10/29/19,9218.76,5.289285607,0.057375 
10/30/19,9433.35,7.812802214,0.082821 
10/31/19,9164.62,4.7790915,0.052147 
2011/1/19,9147.98,25.59601721,0.279800 
2011/2/19,9252.99,36.8483735,0.398232 
2011/3/19,9301.18,8.144444464,0.087564 
2011/4/19,9206.16,16.85529443,0.183087 
2011/5/19,9418.05,8.267918786,0.087788 
2011/6/19,9310.19,9.427486536,0.101260 
2011/7/19,9343.34,7.910513643,0.084665 
2011/8/19,9204.24,6.915858643,0.075138 
2011/9/19,8766.04,8.094406786,0.092338 
2011/10/19,8809.41,8.205113321,0.093140 
2011/11/19,9037.12,7.149662964,0.079114 
2011/12/19,8717.81,6.910829107,0.079273 
11/13/19,8801.52,8.179196857,0.092929 
11/14/19,8762.42,7.194851,0.082110 
11/15/19,8632.32,-17.92636396,-0.207666 
11/16/19,8457.69,5.42609125,0.064156 
11/17/19,8482.7,7.208133036,0.084975 
11/18/19,8503.93,6.989554929,0.082192 
11/19/19,8175.99,2.992174893,0.036597 
11/20/19,8120.8,5.182713607,0.063820 
11/21/19,8081.81,5.950362857,0.073627 
11/22/19,7617.07,2.341498643,0.030740 
11/23/19,7286.35,2.051714679,0.028158 
11/24/19,7324.03,4.976653179,0.067950 
11/25/19,6907.4,1.971534571,0.028542 
11/26/19,7130.25,7.398269321,0.103759 
11/27/19,7163.63,6.423352143,0.089666 
11/28/19,7523.83,4.73939625,0.062992 
11/29/19,7431,5.773443964,0.077694 
11/30/19,7757.47,8.634045321,0.111300 
2012/1/19,7557.72,4.610054179,0.060998 
2012/2/19,7402.69,4.822257,0.065142 
2012/3/19,7309.59,5.531781357,0.075678 
2012/4/19,7296.77,4.461367071,0.061142 
2012/5/19,7192.85,5.534168143,0.076940 
2012/6/19,7395.97,5.463569536,0.073872 
2012/7/19,7547.19,8.708527607,0.115388 
2012/8/19,7504.83,5.750986071,0.076630 
2012/9/19,7522.39,5.605559464,0.074518 
2012/10/19,7337.42,3.270507321,0.044573 
2012/11/19,7220.76,4.224026536,0.058498 
2012/12/19,7202.31,5.073128179,0.070438 
12/13/19,7189.16,5.245845821,0.072969 
12/14/19,7251.87,5.180010607,0.071430 
12/15/19,7067.74,3.706767107,0.052446 
12/16/19,7111.14,5.383350536,0.075703 
12/17/19,6879.54,5.509407679,0.080084 
12/18/19,6612.12,5.822366679,0.088056 
12/19/19,7284.29,3.808149429,0.052279 
12/20/19,7150.86,5.181638036,0.072462 
12/21/19,7190.17,6.25969175,0.087059 
12/22/19,7143.2,5.179291964,0.072507 
12/23/19,7514.41,3.724877643,0.049570 
12/24/19,7322.08,4.475794571,0.061127 
12/25/19,7250.69,7.332742929,0.101132 
12/26/19,7192.72,5.45633975,0.075859 
12/27/19,7194.4,4.417095857,0.061396 
12/28/19,7243.93,5.515087857,0.076134 
12/29/19,7301.07,5.780845536,0.079178 
12/30/19,7385.36,6.627770714,0.089742 
12/31/19,7219.6,5.680075286,0.078676 
2001/1/20,7168.31,3.926563714,0.054777 
2001/2/20,7175.68,4.998962964,0.069665 
2001/3/20,6944.33,3.691921,0.053165 
2001/4/20,7326.35,5.010957357,0.068396 
2001/5/20,7347.89,4.169506893,0.056744 
2001/6/20,7351.57,5.462528393,0.074304 
2001/7/20,7759.24,5.689989357,0.073332 
2001/8/20,8165.47,4.202017393,0.051461 
