xianjin,gold,bitcoin,asset
0,0,1,4489.150322
0,0,1,4736.106502
0,0,1,4750.030998
0,0,1,4752.409928
0,0,1,5015.947506
0,0,1,5278.554199
0,0,1,5199.157419
0,0,1,5053.881092
0,0,1,5290.959542
0,0,1,5185.478573
0,0,1,5284.04901
0,0,1,5239.618618
0,0,1,5716.167376
0,0,1,5697.724206
0,0,1,5638.341465
0,0,1,5753.609661
0,0,1,5760.403833
0,0,1,5626.272275
0,0,1,5576.566865
0,0,1,5638.490148
0,0,1,5597.557042
0,0,1,5422.479448
0,0,1,5448.376167
0,0,1,5383.207714
0,0,1,5551.969507
0,0,1,5750.661857
0,0,1,6067.363343
0,0,1,5998.917397
0,0,1,6142.790931
0,0,1,6033.799748
0,0,1,6062.450336
0,0,1,6021.381476
0,0,1,5922.849826
0,0,1,5922.849826
0,0,1,6215.535758
0,0,1,6306.529821
0,0,1,6340.067559
0,0,1,6404.44088
0,0,1,6569.472667
0,0,1,6370.612241
0,0,1,6642.501931
0,0,1,6693.519631
0,0,1,6621.20146
0,0,1,6702.71859
0,0,1,6402.533858
0,0,1,6424.189876
0,0,1,6273.08905
0,0,1,6581.263884
0,0,1,6208.954915
0,0,1,6210.338314
0,0,1,6268.337655
0,0,1,6250.915874
0,0,1,6457.624182
0,0,1,6247.114758
0,0,1,6017.884191
0,0,1,5679.384467
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
1,0,0,5577.960349
0,0,1,5466.401142
0,0,1,6259.521011
0,0,1,6291.085357
0,0,1,6254.115465
0,0,1,5883.072738
0,0,1,6569.66799
0,0,1,6838.763134
0,0,1,6768.006054
0,0,1,6833.973921
0,0,1,6435.216405
0,0,1,6325.953653
1,0,0,5827.584356
1,0,0,5827.584356
1,0,0,5827.584356
0,1,0,5769.308512
0,1,0,5756.105617
0,1,0,5756.105617
0,1,0,5756.105617
0,1,0,5881.711542
0,1,0,5885.101474
0,1,0,5879.927367
0,1,0,5997.147669
0,1,0,5997.147669
0,1,0,5997.147669
0,1,0,5997.147669
0,1,0,5997.147669
0,1,0,6215.709115
0,1,0,6132.744974
0,1,0,6171.461573
0,1,0,6039.611035
0,1,0,6039.611035
0,1,0,6039.611035
0,1,0,6016.952012
0,1,0,6002.143359
0,1,0,6103.841338
0,1,0,6195.547937
0,1,0,6122.932011
0,1,0,6122.932011
0,1,0,6122.932011
0,1,0,6119.542079
0,1,0,6036.042685
0,1,0,6078.149217
0,1,0,6076.008207
0,1,0,6017.13043
0,1,0,6017.13043
0,1,0,6017.13043
0,1,0,6098.66723
0,1,0,6064.589486
0,1,0,6035.864268
0,1,0,6080.647062
0,1,0,6080.647062
0,1,0,6080.647062
0,1,0,6080.647062
0,1,0,6076.008207
0,1,0,6074.759284
0,1,0,6096.169385
0,1,0,6178.955108
0,1,0,6192.336422
0,1,0,6192.336422
0,1,0,6192.336422
0,1,0,6190.016994
0,1,0,6201.614132
0,1,0,6238.546556
0,1,0,6155.047163
0,1,0,6185.913391
0,1,0,6185.913391
0,1,0,6185.913391
0,1,0,6185.913391
0,1,0,6138.454334
0,1,0,6046.926153
0,1,0,6128.106119
0,1,0,6168.606893
0,1,0,6168.606893
0,1,0,6168.606893
0,1,0,6175.386758
0,1,0,6216.601202
0,1,0,6085.285917
0,1,0,6066.373661
0,1,0,6007.139049
0,1,0,6007.139049
0,1,0,6007.139049
0,1,0,6031.760665
0,1,0,6114.367971
0,1,0,6144.877365
0,1,0,6202.684637
0,1,0,6185.734974
0,1,0,6185.734974
0,1,0,6185.734974
0,1,0,6103.484503
0,1,0,6137.026994
0,1,0,6153.08457
0,1,0,6135.778072
0,1,0,6190.195411
0,1,0,6190.195411
0,1,0,6190.195411
0,1,0,6286.8977
0,1,0,6312.054569
0,1,0,6301.884771
0,1,0,6267.985445
0,1,0,6236.048711
0,1,0,6236.048711
0,1,0,6236.048711
0,1,0,6321.689114
0,1,0,6309.199889
0,1,0,6319.726522
0,1,0,6342.563963
0,1,0,6326.32797
0,1,0,6326.32797
0,1,0,6326.32797
0,1,0,6379.853222
0,1,0,6385.740999
0,1,0,6462.638945
0,1,0,6466.207295
0,1,0,6434.092144
0,1,0,6434.092144
0,1,0,6434.092144
0,1,0,6449.792885
0,1,0,6429.810124
0,1,0,6439.444669
0,1,0,6450.506555
0,1,0,6449.257632
0,1,0,6449.257632
0,1,0,6449.257632
0,1,0,6478.874938
0,1,0,6574.863557
0,1,0,6610.011806
1,0,0,6635.407754
1,0,0,6635.407754
1,0,0,6635.407754
1,0,0,6635.407754
1,0,0,6635.407754
1,0,0,6635.407754
1,0,0,6635.407754
0,0,1,6502.699599
0,0,1,6509.880133
0,0,1,6643.97338
0,0,1,6924.992297
0,0,1,6488.11597
0,0,1,6584.637338
0,0,1,6556.336898
0,0,1,6881.996947
0,0,1,6895.268635
0,0,1,6797.25962
0,0,1,6892.141062
0,0,1,6843.212693
0,0,1,6965.603896
0,0,1,6672.408528
0,0,1,6778.23062
0,0,1,6897.898374
0,0,1,6896.112026
0,0,1,6954.446541
0,0,1,6977.891629
0,0,1,7200.283185
0,0,1,7010.409021
0,0,1,6872.461948
0,0,1,6949.667328
0,0,1,6748.764661
0,0,1,6842.849567
0,0,1,6825.032941
0,0,1,6889.991587
0,0,1,6640.178122
0,0,1,6716.29998
0,0,1,6619.450627
0,0,1,6755.763631
0,0,1,6724.657746
0,0,1,6857.105211
0,0,1,6828.869196
0,0,1,6983.303385
0,0,1,6675.342824
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
1,0,0,5847.367421
0,0,1,5730.420073
0,0,1,5789.996978
0,0,1,5877.397555
0,0,1,5874.960367
0,0,1,5868.464777
0,0,1,5948.795361
0,0,1,5861.947714
0,0,1,5599.337997
0,0,1,5653.96537
0,0,1,5494.130915
0,0,1,5761.443225
0,0,1,5740.190299
0,0,1,5761.42712
0,0,1,5783.887903
0,0,1,5739.916518
0,0,1,5819.619015
0,0,1,5785.863421
0,0,1,5700.679934
0,0,1,5676.962979
0,0,1,5664.460311
0,0,1,5729.786619
0,0,1,5791.575246
0,0,1,5692.359137
0,0,1,5728.358662
0,0,1,5863.907128
0,0,1,5939.003661
0,0,1,6067.562657
0,0,1,6107.255543
0,0,1,6194.988951
0,0,1,6134.971849
0,0,1,6136.625271
0,0,1,6175.496813
0,0,1,6080.929615
0,0,1,6101.833604
0,0,1,6177.896424
0,0,1,6312.081352
0,0,1,6401.892276
0,0,1,6888.309956
0,0,1,6973.498811
0,0,1,6948.949776
0,0,1,7047.693478
0,0,1,6998.471938
0,0,1,7019.730232
0,0,1,7328.458638
0,0,1,7133.875461
0,0,1,7224.953293
0,0,1,7281.889016
0,0,1,7413.733385
0,0,1,7386.119076
0,0,1,7287.498844
0,0,1,7528.07187
0,0,1,7599.083161
0,0,1,8369.857365
0,0,1,8372.208661
0,0,1,7966.406082
0,0,1,8315.750712
0,0,1,8228.747386
0,0,1,8222.57926
0,0,1,8432.805535
0,0,1,8747.879219
0,0,1,8771.370708
0,0,1,8638.098383
0,0,1,8572.117148
0,0,1,8978.488762
0,0,1,9490.92638
0,0,1,9554.663684
0,0,1,9566.538266
0,0,1,10031.90165
0,0,1,10038.5046
0,0,1,9889.551601
0,0,1,9877.005986
0,0,1,10292.29964
0,0,1,10060.00447
0,0,1,9207.332149
0,0,1,9200.584251
0,0,1,9519.217089
0,0,1,9765.71667
0,0,1,10580.68773
0,0,1,10088.30591
0,0,1,10321.5298
0,0,1,10443.6952
0,0,1,10022.79708
0,0,1,10282.92667
0,0,1,10402.42405
0,0,1,10297.07202
0,0,1,9834.038465
0,0,1,9960.342793
0,0,1,9795.864796
0,0,1,9678.622084
0,0,1,10094.16805
0,0,1,10287.98356
0,0,1,10348.16708
0,0,1,10435.75555
0,0,1,11477.05228
0,0,1,12265.10153
0,0,1,12427.93684
0,0,1,12813.98424
0,0,1,12610.34481
0,0,1,12210.35606
0,0,1,12789.86466
0,0,1,12483.00441
0,0,1,12731.10373
0,0,1,13256.14602
0,0,1,14195.3922
0,0,1,14089.83618
0,0,1,14513.98746
0,0,1,14696.33638
0,0,1,15490.95638
0,0,1,15558.5803
0,0,1,15779.31762
0,0,1,17283.34728
0,0,1,17715.66368
0,0,1,17197.22435
0,0,1,18277.12421
0,0,1,19787.61189
0,0.617629302,0.382370698,21065.69517
0,0.617629302,0.382370698,21307.26659
0,0.617629302,0.382370698,21221.22092
0,0.617629302,0.382370698,20707.69318
0.377611032,0.622388968,0,19954.31717
0.377611032,0.622388968,0,20073.03028
0.377611032,0.622388968,0,19958.10208
0.377611032,0.622388968,0,19939.55468
0.377611032,0.622388968,0,19939.55468
0.377611032,0.622388968,0,19939.55468
0.377611032,0.622388968,0,19899.40218
0.377611032,0.622388968,0,19910.55055
0.377611032,0.622388968,0,20058.46964
0.377611032,0.622388968,0,20095.4528
0.377611032,0.622388968,0,20032.31571
0.377611032,0.622388968,0,20032.31571
0.377611032,0.622388968,0,20032.31571
0,0.627125155,0.372874845,19908.74408
0,0.627125155,0.372874845,19899.33992
0,0.627125155,0.372874845,19876.62712
0,0.627125155,0.372874845,19465.56113
0,0.627125155,0.372874845,20244.07602
0,0.627125155,0.372874845,20449.96573
0,0.627125155,0.372874845,20450.81905
0,0.627125155,0.372874845,20182.40567
0,0.627125155,0.372874845,20067.36769
0,0.627125155,0.372874845,20531.42821
0,0.627125155,0.372874845,20646.36286
0,0.627125155,0.372874845,20632.22282
0,0.627125155,0.372874845,20897.62866
0,0.627125155,0.372874845,21110.28324
0,0.627125155,0.372874845,21268.35652
0,0.627125155,0.372874845,22814.87388
0,0.627125155,0.372874845,22879.93094
0,0.627125155,0.372874845,22546.68577
0,0.627125155,0.372874845,22951.51073
0,0.627125155,0.372874845,22854.90668
0,0.627125155,0.372874845,22803.52654
0.368162922,0.631837078,0,22915.47247
0.368162922,0.631837078,0,22731.82785
0.368162922,0.631837078,0,22623.3613
0.368162922,0.631837078,0,22562.75491
0.368162922,0.631837078,0,22667.67587
0.368162922,0.631837078,0,22667.67587
0.368162922,0.631837078,0,22667.67587
0.368162922,0.631837078,0,22838.06464
0,0.636523969,0.363476031,22608.0886
0.358814923,0.641185077,0,21561.01086
0.358814923,0.641185077,0,21496.44967
0.358814923,0.641185077,0,21211.43753
0.358814923,0.641185077,0,21211.43753
0.358814923,0.641185077,0,21211.43753
0.358814923,0.641185077,0,21143.54644
0.358814923,0.641185077,0,21063.02495
0.358814923,0.641185077,0,20965.48691
0,0.645819672,0.354180328,20820.49125
0,0.645819672,0.354180328,20399.62768
0,0.645819672,0.354180328,20461.139
0,0.645819672,0.354180328,20464.13647
0,0.645819672,0.354180328,20731.7288
0,0.645819672,0.354180328,21130.72788
0,0.645819672,0.354180328,21494.67804
0,0.645819672,0.354180328,21714.5592
0,0.645819672,0.354180328,21799.02307
0,0.645819672,0.354180328,21730.7598
0,0.645819672,0.354180328,22269.21588
0,0.645819672,0.354180328,22154.60062
0.349572959,0.650427041,0,21646.04638
0.349572959,0.650427041,0,21602.63221
0.349572959,0.650427041,0,21572.16882
0.349572959,0.650427041,0,21647.77542
0.349572959,0.650427041,0,21647.77542
0.349572959,0.650427041,0,21647.77542
0.349572959,0.650427041,0,21655.48421
0.349572959,0.650427041,0,21574.76027
0.349572959,0.650427041,0,21609.71629
0.349572959,0.650427041,0,21664.94755
0.349572959,0.650427041,0,21620.33633
0,0.655006492,0.344993508,21469.17863
0,0.655006492,0.344993508,21575.34969
0,0.655006492,0.344993508,21353.71756
0,0.655006492,0.344993508,21416.85949
0,0.655006492,0.344993508,21617.35706
0,0.655006492,0.344993508,21911.06942
0,0.655006492,0.344993508,21911.28435
0,0.655006492,0.344993508,21949.17267
0,0.655006492,0.344993508,21698.41422
0,0.655006492,0.344993508,21846.62615
0,0.655006492,0.344993508,22110.57401
0,0.655006492,0.344993508,21922.27149
0.340442648,0.659557352,0,21645.80409
0.340442648,0.659557352,0,21529.50897
0.340442648,0.659557352,0,21529.50897
0.340442648,0.659557352,0,21529.50897
0.340442648,0.659557352,0,21461.41252
0.340442648,0.659557352,0,21584.75902
0.340442648,0.659557352,0,21483.76575
0.340442648,0.659557352,0,21660.52565
0.340442648,0.659557352,0,21800.77132
0.340442648,0.659557352,0,21800.77132
0,0.664078968,0.335921032,21652.33307
0.331429293,0.668570707,0,21046.08913
0.331429293,0.668570707,0,21072.65277
0.331429293,0.668570707,0,21233.91618
0.331429293,0.668570707,0,21151.41584
0.331429293,0.668570707,0,21104.35096
0.331429293,0.668570707,0,21104.35096
0.331429293,0.668570707,0,21104.35096
0.331429293,0.668570707,0,21037.43695
0,0.673031958,0.326968042,20983.079
0,0.673031958,0.326968042,21017.28942
0,0.673031958,0.326968042,20917.68409
0,0.673031958,0.326968042,20795.62502
0,0.673031958,0.326968042,21330.162
0,0.673031958,0.326968042,21337.50835
0,0.673031958,0.326968042,21187.1354
0,0.673031958,0.326968042,21503.72608
0,0.673031958,0.326968042,20890.86706
0,0.673031958,0.326968042,21677.51957
0,0.673031958,0.326968042,21736.92692
0,0.673031958,0.326968042,21856.84777
0,0.673031958,0.326968042,22049.71243
0,0.673031958,0.326968042,22001.9379
0.322537873,0.677462127,0,21473.36686
0.322537873,0.677462127,0,21486.09215
0.322537873,0.677462127,0,21415.32768
0.322537873,0.677462127,0,21545.13424
0.322537873,0.677462127,0,21545.13424
0.322537873,0.677462127,0,21545.13424
0.322537873,0.677462127,0,21669.01096
0.322537873,0.677462127,0,21772.35732
0.322537873,0.677462127,0,21943.8178
0.322537873,0.677462127,0,21863.91578
0.322537873,0.677462127,0,21844.98976
0.322537873,0.677462127,0,21844.98976
0.322537873,0.677462127,0,21844.98976
0.322537873,0.677462127,0,21878.51842
0,0.681860645,0.318139355,21791.03796
0,0.681860645,0.318139355,21834.4934
0,0.681860645,0.318139355,21924.169
0,0.681860645,0.318139355,21845.55723
0,0.681860645,0.318139355,21347.40212
0,0.681860645,0.318139355,21149.12738
0,0.681860645,0.318139355,21350.49103
0,0.681860645,0.318139355,21655.38727
0,0.681860645,0.318139355,21562.18418
0,0.681860645,0.318139355,21455.09301
0,0.681860645,0.318139355,21934.76689
0,0.681860645,0.318139355,21524.65741
0.313773039,0.686226961,0,21137.71979
0.313773039,0.686226961,0,21120.8407
0.313773039,0.686226961,0,21157.29751
0.313773039,0.686226961,0,21168.41767
0.313773039,0.686226961,0,21122.79763
0.313773039,0.686226961,0,21064.46906
0.313773039,0.686226961,0,21064.46906
0.313773039,0.686226961,0,21064.46906
0,0.690560546,0.309439454,20814.29871
0,0.690560546,0.309439454,21050.98171
0,0.690560546,0.309439454,20962.86989
0,0.690560546,0.309439454,20023.72939
0,0.690560546,0.309439454,19938.67233
0.305139106,0.694860894,0,19438.65844
0.305139106,0.694860894,0,19438.65844
0.305139106,0.694860894,0,19453.5132
0.305139106,0.694860894,0,19446.50225
0.305139106,0.694860894,0,19572.48955
0.305139106,0.694860894,0,19521.24984
0.305139106,0.694860894,0,19534.92953
0.305139106,0.694860894,0,19534.92953
0.305139106,0.694860894,0,19534.92953
0,0.699127517,0.300872483,19367.76246
0,0.699127517,0.300872483,19147.17455
0,0.699127517,0.300872483,19438.4597
0,0.699127517,0.300872483,19449.3231
0,0.699127517,0.300872483,19232.614
0,0.699127517,0.300872483,19287.82441
0,0.699127517,0.300872483,19430.45248
0,0.699127517,0.300872483,19574.54221
0,0.699127517,0.300872483,19455.45061
0,0.699127517,0.300872483,19496.68488
0,0.699127517,0.300872483,19455.94167
0,0.699127517,0.300872483,19276.79916
0,0.699127517,0.300872483,19442.81908
0,0.699127517,0.300872483,19390.41585
0,0.699127517,0.300872483,19412.27996
0,0.699127517,0.300872483,19392.21342
0,0.699127517,0.300872483,19379.10065
0,0.699127517,0.300872483,19406.02937
0,0.699127517,0.300872483,19218.6635
0,0.699127517,0.300872483,19160.8482
0,0.699127517,0.300872483,19179.08731
0,0.699127517,0.300872483,19158.11325
0,0.699127517,0.300872483,19042.78858
0.29664005,0.70335995,0,18586.9342
0.29664005,0.70335995,0,18567.34764
0.29664005,0.70335995,0,18568.43626
0.29664005,0.70335995,0,18568.43626
0.29664005,0.70335995,0,18568.43626
0.29664005,0.70335995,0,18572.79066
0.29664005,0.70335995,0,18573.87915
0.29664005,0.70335995,0,18546.66752
0,0.707557749,0.292442251,18672.65754
0,0.707557749,0.292442251,18647.48206
0,0.707557749,0.292442251,18948.49023
0,0.707557749,0.292442251,18875.62504
0,0.707557749,0.292442251,18551.24606
0,0.707557749,0.292442251,18450.55505
0.288279508,0.711720492,0,18315.90362
0.288279508,0.711720492,0,18113.85615
0.288279508,0.711720492,0,17842.87889
0.288279508,0.711720492,0,17842.87889
0.288279508,0.711720492,0,17842.87889
0,1,0,17618.69552
0,1,0,17461.64357
0,1,0,17666.82434
0,1,0,17705.3274
0,1,0,17973.32895
0,1,0,17973.32895
0,1,0,17973.32895
0,1,0,18099.98375
0,1,0,18131.39414
0,1,0,18070.59984
0,1,0,18056.4145
0,1,0,18026.01735
0,1,0,18026.01735
0,1,0,18026.01735
0,1,0,18258.55556
0,1,0,18323.90943
0,1,0,18123.79485
0,1,0,18102.51685
0,1,0,18223.09221
0,1,0,18223.09221
0,1,0,18223.09221
0,1,0,18223.09221
0,1,0,18388.75669
0,1,0,18357.85292
0,1,0,18365.4522
0,1,0,18478.42828
0,1,0,18478.42828
0,1,0,18478.42828
0,1,0,18457.15028
0,1,0,18260.07541
0,1,0,18096.43742
0,1,0,18119.23528
0,1,0,18183.57592
